,mean,stddev
mass_0,1.989e30,1
sma_1,1,100
ecc_1,0.436,0.05
aop_1,151.167,10
inc_1,44,2
lan_1,35.912,2
mea_1,204.476,10
mass_1,1.60e22,0.01e22
mass_2,3.2e19,1.0e+18
sma_2,12000,100
ecc_2,0.0,0.001
aop_2,0.0,5
inc_2,48.00,0.18
lan_2,139.2,0.215
mea_2,50.0,12
mass_3,1.6e20,1.0e+18
sma_3,37250,100
ecc_3,0.01,0.001
aop_3,260.0,5
inc_3,61.250,0.18
lan_3,139.,0.215
mea_3,80.0,12
lat_offset,0.0,0.001
long_offset, 0.0,0.001
