,mean,stddev
epoch,2457000.0,
period_1,126.5,0.05
sma_2,3400.0,70.0
ecc_2,0.3,0.03
inc_2,38.0,1.0
long_epoch_2,126.0,2.0
lan_2,40.0,2.0
pomega_2,157.0,2.0
mass_tot,1.9e+17,1e+16
diam_1,100.0,
diam_2,69.0,
