name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
524366,2001 XR254,125.58,0.05,9310,50,0.556,0.005,41.1,0.2,152.0,0.3,341.2,0.3,246.3,0.9,4.06,0.07,171,140,2454300.0
