,kboTIME,x,y,z
0,2452230.306418595,-5991425503.257698,1818373801.883409,153812763.18060347
1,2452230.5564418384,-5990936405.151354,1817911229.5792572,153817215.48873252
2,2452230.8064654022,-5990439899.3485,1817444220.2062955,153824601.6870149
3,2452231.0564892124,-5989934423.057702,1816984882.196299,153829675.17620185
4,2452231.3065127674,-5989433183.267362,1816534615.6220908,153831834.38219815
5,2452231.5565361427,-5988937651.192544,1816081314.686635,153836331.24065375
6,2452231.8065598393,-5988434629.248352,1815623697.9264348,153843722.31030044
7,2452232.0565837766,-5987922781.824666,1815173896.4643993,153848751.0248049
8,2452232.306607452,-5987415340.115714,1814733101.5492213,153850906.19241604
9,2452232.5566309514,-5986913548.076741,1814289185.7611861,153855448.92422995
10,2452232.806654774,-5986404185.983052,1813841075.9374695,153862845.3016309
11,2452233.05667883,-5985886145.770126,1813400922.3408384,153867830.34315306
12,2452233.3067026194,-5985372678.896471,1812969707.08195,153869983.38805258
13,2452233.5567262354,-5984864801.667388,1812535284.745533,153874573.164888
14,2452233.806750176,-5984349276.11213,1812096790.8244312,153881975.13868967
15,2452234.0567743434,-5983825222.02517,1811666391.1616135,153886917.46895143
16,2452234.306798239,-5983305907.196793,1811244858.4732275,153889070.14890185
17,2452234.5568219637,-5982792119.973124,1810820032.975138,153893707.9653197
18,2452234.806846015,-5982270608.048448,1810391259.102536,153901115.65595418
19,2452235.0568702864,-5981740719.332495,1809970714.7070003,153906016.08056632
20,2452235.30689428,-5981215734.018698,1809558962.9076796,153908169.9831133
21,2452235.556918107,-5980696212.259478,1809143833.1741536,153912856.64789543
22,2452235.8069422618,-5980168891.335145,1808724879.100399,153920270.0019024
23,2452236.0569666293,-5979633347.463626,1808314286.9632697,153925129.1666943
24,2452236.3069907143,-5979102869.312178,1807912410.1363943,153927285.70704833
25,2452236.5570146358,-5978577788.674217,1807507070.960903,153932021.8425991
26,2452236.807038886,-5978044836.340675,1807098032.3367684,153939440.63298613
27,2452237.057063342,-5977503816.962578,1806697485.3737407,153944259.02442345
28,2452237.307087511,-5976968023.747765,1806305573.607401,153946419.44566157
29,2452237.5571115194,-5976437560.030665,1805910115.8649018,153951205.4881174
30,2452237.8071358586,-5975899154.036399,1805511084.4329524,153958629.31396684
31,2452238.057160396,-5975352838.902877,1805120671.6567993,153963407.2575147
32,2452238.3071846412,-5974811908.439891,1804738811.2008028,153965572.6275331
33,2452238.5572087294,-5974276237.48605,1804353321.9916792,153970408.8226129
34,2452238.8072331497,-5973732555.620252,1803964385.7206793,153977837.10364157
35,2452239.057257761,-5973181124.44859,1803584192.370982,153982574.75640333
36,2452239.3072820753,-5972635234.439055,1803212465.7658482,153984745.95861456
37,2452239.557306236,-5972094531.96032,1802837028.5470903,153989632.35088885
38,2452239.8073307304,-5971545751.859489,1802458271.769367,153997064.31524256
39,2452240.057355408,-5970989384.120077,1802088379.461176,154001761.6517888
40,2452240.307379784,-5970438711.921508,1801726865.7021093,154003939.36917192
41,2452240.5574040106,-5969893153.252429,1801361560.469552,154008875.78501472
42,2452240.807428571,-5969339452.13816,1800993064.0854995,154016310.4512292
43,2452241.057453308,-5968778326.779329,1800633551.0408459,154020967.2442825
44,2452241.3074777387,-5968223049.121029,1800282325.8398204,154023151.9391103
45,2452241.5575020234,-5967672808.929238,1799927229.4232125,154028137.96634987
46,2452241.807526643,-5967114363.315946,1799569071.2323341,154035574.1233012
47,2452242.057551432,-5966548658.473508,1799220012.6509109,154040189.92381436
48,2452242.30757591,-5965988951.174033,1798879148.8491662,154042381.81833872
49,2452242.557600246,-5965434203.191069,1798534335.3670514,154047416.78865644
50,2452242.8076249175,-5964871188.634825,1798186590.5663133,154054852.98021322
51,2452243.057649751,-5964301081.405139,1797848059.1685653,154059427.10425073
52,2452243.3076742697,-5963737119.177294,1797517627.32385,154061626.1703705
