,time,dist,RA-Primary,DEC-Primary,Delta-RA,Delta-RA-err,Delta-DEC,Delta-DEC-err
0,2452796.52354,45.53911,10.71545,10.6225,-0.17815999999999999,0.00336,-0.0414,0.01584
1,2454416.05494,46.3387,11.182967,7.591589999999999,0.17227,0.0018,0.08424,0.00281
2,2454437.40737,45.990359999999995,11.195225,7.5305800000000005,0.21620999999999999,0.0024100000000000002,0.056389999999999996,0.00107
3,2454471.65894,45.42516,11.193089,7.57045,0.15883,0.00175,-0.02059,0.00173
4,2454548.87036,44.986909999999995,11.117928,8.05792,-0.1855,0.00159,-0.06347,0.00223
5,2456748.56597,45.65348,11.530167,5.21269,-0.16912,0.00248,-0.071,0.0027
6,2457116.69612,45.7694,11.596058,4.74735,0.17617,0.00147,-0.026019999999999998,0.0036899999999999997
