name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
508788,2000 CQ114,220.48,0.04,6940,30,0.095,0.005,32.1,0.6,62.3,0.7,106.3,0.7,113,4,0.545,0.008,132,115,2454100.0
