,time,Lat_Prim,Long_Prim,DeltaLat_Xiangliu,DeltaLong_Xiangliu,DeltaLat_Xiangliu_err,DeltaLong_Xiangliu_err
0,2455141.720893555,-3.56869129992818,330.8376685927309,-0.42654577172420716,-0.15002842286830487,0.0024555254868129806,0.0036990871615198455
1,2455457.6678117886,-3.4170866599314507,331.0955722196366,0.19719594947833485,-0.15873397965863564,0.0058631436590318034,0.0031135999887433414
2,2458029.669996121,-2.207603742667024,333.1318127460573,0.20248060171894622,-0.09813116102415301,0.014211152265631405,0.009806724189496704
3,2458037.346282606,-2.204064137608589,333.1377674503886,-0.2835666399516157,-0.3874946921812642,0.005059529179587373,0.006849258046725415
4,2458044.2343070223,-2.200877342369902,333.1431125797238,-0.38726633017045486,-0.011503562810274174,0.0030391785993679646,0.002061646056043376
5,2458092.2445787895,-2.1787065691960588,333.1803526730781,-0.41189426004031304,-0.17677317469122014,0.0029098971321354253,0.005460519388145762
