,mean,stddev
epoch,2454300.0,
period_1,972.2,0.5
sma_2,20990.0,80.0
ecc_2,0.1494,0.0007
inc_2,37.3,0.2
long_epoch_2,225.6,0.2
lan_2,347.5,0.3
pomega_2,286.0,2.0
mass_tot,7.8e+17,1e+16
diam_1,102.0,
diam_2,97.0,
