,kboTIME,x,y,z
0,2453780.8920431123,-1552495456.2795253,-6288772085.998289,824151956.0190358
1,2453781.1420666417,-1552031193.1892574,-6288253528.200827,824154584.7263025
2,2453781.3920898605,-1551572335.773235,-6287741509.3309355,824160737.423349
3,2453781.6421130877,-1551106952.8929734,-6287230697.831393,824168090.3784013
4,2453781.8921366986,-1550640927.3518863,-6286710172.859708,824171907.8325245
5,2453782.14216037,-1550186152.806643,-6286185379.711584,824174554.376461
6,2453782.392183729,-1549736657.2399561,-6285667212.243318,824180745.5595832
7,2453782.6422071005,-1549280611.4123201,-6285150151.353129,824188076.3613728
8,2453782.8922308544,-1548824102.1046495,-6284623370.591565,824191852.0487512
9,2453783.142254661,-1548378919.1926796,-6284092502.162226,824194518.154786
10,2453783.392278153,-1547938887.4482818,-6283568344.104075,824200748.5122316
11,2453783.6423016624,-1547492283.0361612,-6283045191.422552,824208057.5222374
12,2453783.892325552,-1547045394.9184017,-6282512315.283162,824211792.8658941
13,2453784.142349488,-1546609905.7058587,-6281975533.149781,824214480.2927778
14,2453784.392373107,-1546179438.7914546,-6281445544.068237,824220750.5332618
15,2453784.642396747,-1545742379.2178695,-6280916458.858224,824228038.1440785
16,2453784.8924207664,-1545305216.2721725,-6280377649.493801,824231734.5963233
17,2453785.142444824,-1544879521.8482387,-6279835116.997485,824234445.106763
18,2453785.392468563,-1544458719.8518565,-6279299458.276693,824240755.9301746
19,2453785.6424923274,-1544031307.6457937,-6278764601.728896,824248022.5359231
20,2453785.8925164696,-1543603972.9272583,-6278220023.302904,824251681.5477628
21,2453786.142540642,-1543188173.4543166,-6277671905.8267975,824254416.876892
22,2453786.3925644946,-1542777135.5969257,-6277130740.9581585,824260768.9421673
23,2453786.6425883765,-1542359472.4471405,-6276590276.494263,824268014.9052668
24,2453786.8926126347,-1541942068.1387272,-6276040095.499405,824271637.8912786
25,2453787.142636915,-1541536262.9083602,-6275486560.806235,824274399.7095873
26,2453787.392660874,-1541135087.5987368,-6274940055.748907,824280793.5959488
27,2453787.642684866,-1540727274.4042542,-6274394149.407653,824288019.2061546
28,2453787.8927092333,-1540319901.8607252,-6273838535.079795,824291607.5004702
29,2453788.142733615,-1539924189.3285499,-6273279753.757298,824294397.3666165
30,2453788.392757673,-1539532974.1841874,-6272728077.418823,824300833.5234451
31,2453788.642781769,-1539135111.0553071,-6272176898.373881,824308038.9443666
32,2453788.8928062376,-1538737870.7789996,-6271616023.24847,824311593.7430825
33,2453789.142830713,-1538352348.5096102,-6271052169.306403,824314413.0421014
34,2453789.3928548633,-1537971190.2628634,-6270495494.182049,824320891.7233363
35,2453789.642879056,-1537583376.3792424,-6269939215.422943,824328076.9229088
36,2453789.892903619,-1537196367.8218205,-6269373256.055282,824331599.21019
37,2453790.1429281808,-1536821132.2257962,-6268804507.6830225,824334449.0754604
38,2453790.3929524166,-1536450126.3857305,-6268243010.647393,824340970.2581781
39,2453790.642976698,-1536072459.5720658,-6267681809.798584,824348134.9243126
40,2453790.893001348,-1535695780.6146908,-6267110947.601567,824351625.3853822
