,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,-0.1828908640224561,-0.2884644051355697,0.007928795844480785,0.007330113146393205
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.3132418965020663,0.4307984624026121,0.005871812468044839,0.0054385777166203976
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.4136774130778023,-0.13116471118567177,0.010254022838853278,0.01024218234048682
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.3775058591217968,-0.31796481315635977,0.03956523583228253,0.03668868190219929
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.327674035336924,0.41372356256216164,0.031575878382059774,0.022811070168338433
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.2912967142498635,0.4415094520653085,0.0009537103194610145,0.0010517138028199612
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.21700398880273689,0.442997673853161,0.010201204984704393,0.009864361785068531
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.3821002449872342,0.04906652347634056,0.0029452777288676226,0.00406870322020674
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.33638105543024155,0.127350941979636,0.0021774991449201846,0.002240461087310528
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.34366106701879423,0.11617826623333476,0.0022517743450386047,0.002522451387724725
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.32001519431042297,-0.416521905298778,0.002258285326117425,0.002530703368374178
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.31465606795586465,-0.42527117761651523,0.0022062199053357206,0.0023470087309509025
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.36393948436821544,-0.36215281483860384,0.002353067337519775,0.0035130477819117732
13,2458119.423301056,-12.133627115857827,23.105863411414443,0.34965522103190194,-0.3897816502223662,0.002818411750561189,0.004778547688593569
14,2458121.20229305,-12.1326685670837,23.106919115883695,0.12085527486758525,-0.5007624634403836,0.004091047206851895,0.005814996657034536
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.35538953634246717,0.35829486808834643,0.0026587931052948505,0.00362925282482615
16,2458128.3640210787,-12.128834338354125,23.111141867175302,-0.22332894027439298,0.4816549061557626,0.0022430794347307018,0.002401235968288761
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.35064428419950294,0.13921929655571447,0.002077319276563101,0.0023441849610751023
18,2458152.13673774,-12.116116547863536,23.12517679909539,0.24544338173679742,-0.47414943235705476,0.0023087374387159303,0.002159949683133976
