,mean,stddev
mass_1,2.330359245470458e+18,4e+16
mass_2,1.6896407545295416e+18,0
sma_2,9960,150
ecc_2,0.349,0.015
aop_2,192.0131564522285,1.2
inc_2,25.075588628081636,0.4
lan_2,274.372997008667,0.6
mea_2,123.70000000000002,0.4
