,mean,stddev
mass_1,1.60e22,0.1e22
mass_2,2.e20,1.0e+20
sma_2,37146,100
ecc_2,0.0176,0.001
aop_2,256.0,50
inc_2,61.632,18
lan_2,138.9,40
mea_2,81.2,60
j2r2_1,27000.0,20000.0
c22r2_1,5800.0,2000.0
spaop_1,207,60
spinc_1,50.5,50
splan_1,136.0,60
sprate_1,5E-6,0.1
j2r2_2,10000.0,100.0
c22r2_2,1000.0,100.0
spaop_2,207,60
spinc_2,50.5,50
splan_2,136.0,60
sprate_2,5E-6,0.1
