,mean,stddev
mass_1,9.10e21,0.1e21
mass_2,7.457e21,1.0e+20
sma_2,37366,100
ecc_2,0.006,0.001
aop_2,222.0,10
inc_2,62.340,1
lan_2,139.09,10
mea_2,116.2,10
j2r2_1,1627000.0,100000.0
c22r2_1,100000.0,1000.0
spaop_1,41,10
spinc_1,63.5,20
splan_1,138.0,50
sprate_1,5e-6,5.0e-5
j2r2_2,10000.0,10000.0
c22r2_2,1000.0,1000.0
spaop_2,90,90
spinc_2,48.5,20
splan_2,90,50
sprate_2,5e-6,5.0e-5
