,Unnamed: 0,kboTIME,x,y,z
0,0,2453951.361750512,6087100401.231836,-1797283075.5976114,-633391711.7413459
1,1,2453951.611763608,6086644993.462372,-1797609413.1345675,-633426084.0179077
2,2,2453951.861776799,6086184857.141183,-1797943913.6173024,-633457773.9923744
3,3,2453952.1117895967,6085733280.929978,-1798286357.6590657,-633486882.7042372
4,4,2453952.3618021244,6085289980.870214,-1798624553.5627484,-633518692.900717
5,5,2453952.611814868,6084841686.148487,-1798958809.9091914,-633553058.0369452
6,6,2453952.861827699,6084388810.143141,-1799301300.0827227,-633584696.5686294
7,7,2453953.1118401336,6083944635.261525,-1799651595.1556032,-633613800.4209387
8,8,2453953.3618523018,6083508648.9077425,-1799997509.810879,-633645649.4467014
9,9,2453953.6118646893,6083067587.98845,-1800339562.1895683,-633680006.2741064
10,10,2453953.8618771583,6082622093.966025,-1800689917.596938,-633711593.0706662
11,11,2453954.111889226,6082185439.096403,-1801047937.7482646,-633740692.5961123
12,12,2453954.3619010327,6081756882.3384,-1801401447.369933,-633772580.2525972
13,13,2453954.61191306,6081323172.291411,-1801751174.0658386,-633806927.9161121
14,14,2453954.8619251633,6080885178.36791,-1802109271.5161579,-633838463.0312568
15,15,2453955.1119368607,6080456158.808913,-1802474892.3194828,-633867559.1131407
16,16,2453955.361948304,6080035144.419262,-1802835874.8960226,-633899485.5573169
17,17,2453955.611959968,6079608899.492134,-1803193156.1389184,-633933823.5882231
18,18,2453955.861971702,6079178521.219968,-1803558874.5412726,-633965307.4893169
19,19,2453956.1119830282,6078757249.999675,-1803931973.8626173,-633994401.421997
20,20,2453956.3619941017,6078343888.869136,-1804300309.8337421,-634026367.2180085
21,21,2453956.612005401,6077925221.836679,-1804665028.3670185,-634060695.5750297
22,22,2453956.862016763,6077502573.657964,-1805038249.172028,-634092129.1717713
23,23,2453957.112027713,6077089163.078004,-1805418707.465293,-634121222.6753925
24,24,2453957.362038417,6076683565.832549,-1805794279.8529136,-634153228.7940159
25,25,2453957.612049347,6076272589.6644535,-1806166320.8856359,-634187547.8460876
26,26,2453957.8620603336,6075857786.605402,-1806546927.8484077,-634218932.4555694
27,27,2453958.112070905,6075452349.93671,-1806934627.7215855,-634248027.6231983
28,28,2453958.362081235,6075054628.606279,-1807317321.4949586,-634280075.3711518
29,29,2453958.6120917927,6074651458.078678,-1807696571.8675637,-634314385.8088666
30,30,2453958.8621024014,6074244617.275164,-1808084450.021619,-634345723.0495858
31,31,2453959.1121125915,6073847270.170939,-1808479275.0304172,-634374822.2254293
32,32,2453959.362122544,6073457539.463728,-1808868975.734534,-634406913.1099218
33,33,2453959.6121327267,6073062292.270809,-1809255322.402517,-634441215.7979437
34,34,2453959.8621429536,6072663533.898524,-1809650356.4238036,-634472507.4317845
35,35,2453960.1121527585,6072274395.129334,-1810052189.342754,-634501613.0457175
36,36,2453960.362162331,6071892772.961829,-1810448781.3044426,-634533748.6049187
37,37,2453960.612172136,6071505570.034937,-1810842109.509123,-634568044.4107629
38,38,2453960.862181977,6071115017.418036,-1811244181.8818612,-634599292.1719549
39,39,2453961.112191394,6070734208.776298,-1811652902.8936691,-634628406.5714929
40,40,2453961.3622005833,6070360815.982968,-1812056267.4601579,-634660588.2127553
41,41,2453961.612210005,6069981781.017861,-1812456459.0405476,-634694877.853189
42,42,2453961.862219458,6069599559.990571,-1812865448.463938,-634726083.3037912
43,43,2453962.112228483,6069227205.506618,-1813280933.677962,-634755208.620157
44,44,2453962.3622372854,6068862164.93096,-1813690947.859613,-634787437.4985946
45,45,2453962.612246322,6068491423.37416,-1814097880.0289762,-634821721.4315004
46,46,2453962.8622553837,6068117661.184132,-1814513660.334132,-634852885.8661609
47,47,2453963.112264013,6067753885.968724,-1814935780.8457625,-634882023.9318713
48,48,2453963.3622724256,6067397321.26476,-1815352316.515956,-634914300.881267
49,49,2453963.6122810734,6067034999.09129,-1815765861.1987188,-634948579.2496192
50,50,2453963.862289739,6066669823.170248,-1816188300.8177152,-634979703.6513507
51,51,2453964.1122979703,6066314752.193843,-1816616922.3015304,-635008855.966825
52,52,2453964.362305989,6065966786.6261215,-1817039845.9038746,-635041181.4767035
53,53,2453964.6123142457,6065613009.169266,-1817459869.5472968,-635075454.0952972
54,54,2453964.8623225125,6065256546.000789,-1817888831.4199927,-635106539.1304612
55,55,2453965.1123303426,6064910303.006561,-1818323814.120997,-635135706.8661133
56,56,2453965.362337965,6064571058.412536,-1818752986.7335782,-635168081.090328
57,57,2453965.612345826,6064225949.377029,-1819179350.4354105,-635202347.460098
58,58,2453965.862353691,6063878323.562066,-1819614692.192382,-635233393.4972916
59,59,2453966.1123611163,6063541030.184961,-1820055891.1554184,-635262577.5161144
60,60,2453966.36236834,6063210626.146482,-1820491168.757864,-635295000.298718
61,61,2453966.6123758024,6062874306.829737,-1820923728.5644925,-635329259.6353168
62,62,2453966.8623832627,6062535640.355557,-1821365302.8514183,-635360266.7758772
