,kboTIME,x,y,z
0,2453622.9054029756,13004045792.86429,4932723859.248767,-3630820609.493081
1,2453623.1554158195,13003908371.350416,4932139181.9113655,-3630790019.076499
2,2453623.405428936,13003765448.716276,4931549721.169124,-3630757598.290086
3,2453623.655441935,13003629822.702017,4930952215.1857,-3630721935.237971
4,2453623.9054544885,13003505005.247215,4930358428.436179,-3630688128.023152
5,2453624.1554669887,13003378172.375383,4929771545.05957,-3630657544.5740066
6,2453624.4054797604,13003245926.253353,4929179796.625421,-3630625074.9119287
7,2453624.6554924073,13003121123.728952,4928580123.5829525,-3630589394.9590178
8,2453624.9055046085,13003007055.542772,4927984343.976198,-3630555625.9867973
9,2453625.155516762,13002890839.88142,4927395438.930952,-3630525047.93441
10,2453625.405529185,13002769299.993654,4926801587.901346,-3630492528.441865
11,2453625.6555414763,13002655348.06771,4926199934.479388,-3630456831.646714
12,2453625.905553322,13002552052.713743,4925602346.732903,-3630423100.479962
13,2453626.155565125,13002446478.141363,4925011601.845905,-3630392526.5178757
14,2453626.4055771963,13002335669.67505,4924415830.6108675,-3630359956.541864
15,2453626.655589129,13002232591.082293,4923812380.565691,-3630324243.275684
16,2453626.905600616,13002140088.000738,4923213166.250649,-3630290549.794157
17,2453627.1556120655,13002045174.562876,4922620760.051514,-3630259978.9632635
18,2453627.4056237815,13001945119.121017,4922023247.5824175,-3630227358.2340198
19,2453627.6556353522,13001852933.269339,4921418181.088838,-3630191629.2591524
20,2453627.905646477,13001771238.919928,4920817518.041313,-3630157973.7339053
21,2453628.1556575703,13001687004.064163,4920223625.258042,-3630127405.4914274
22,2453628.4056689283,13001597720.98722,4919624546.701841,-3630094734.1843567
23,2453628.655680134,13001516445.359331,4919018040.061313,-3630058990.707672
24,2453628.905690894,13001445574.692545,4918416102.220414,-3630025373.844436
25,2453629.155701628,13001372034.794493,4917820893.762014,-3629994808.0955944
26,2453629.4057126245,13001293542.724566,4917220420.579797,-3629962086.849592
27,2453629.6557234623,13001223194.462229,4916612646.525029,-3629926330.526272
28,2453629.9057338545,13001163162.502136,4916009604.412443,-3629892753.453788
29,2453630.1557442266,13001100334.422226,4915413248.028095,-3629862190.52354
30,2453630.405754859,13001032652.8085,4914811548.833445,-3629829420.39514
31,2453630.6557653258,13000973250.142159,4914202677.542158,-3629793653.265286
