,mean,stddev
mass_1,1.58e22,0.01e22
mass_2,2.0e20,1.0e+20
sma_2,37200,200
ecc_2,0.009,0.001
aop_2,257.3,5
inc_2,61.340,0.18
lan_2,139.09,0.215
mea_2,80,12
j2r2_1,980000.0,200000.0
spinc_1,49.0,2
splan_1,139.8,5
sprate_1,5e-6,5.0e-5
lat_offset,-0.007,0.001
long_offset,0.002,0.001
