,mean,stddev
mass_1,7.462587710635153e+17,3e+16
mass_2,1.2374122893648478e+17,0
sma_2,1580,100
ecc_2,0.507,0.045000000000000005
aop_2,128.80522174676594,2.0
inc_2,52.52239299982944,4.0
lan_2,234.14529863852692,4.0
mea_2,17.0,2.0
