,mean,stddev
epoch,2454400.0,
period_1,12.510060000000001,2e-05
sma_2,2770,10
ecc_2,0.026000000000000002,0.006
inc_2,103.7,0.3
long_epoch_2,16.9,0.2
lan_2,140.6,0.2
pomega_2,343,5
mass_tot,10.8,0.2
diam_1,249,
diam_2,236,
