,mean,stddev
mass_1,1.384491956356228e+18,2e+17
mass_2,9.155080436437716e+17,0.0
sma_2,3030.0,450.0
ecc_2,0.019,0.04
aop_2,75.67573317500114,56.0
inc_2,111.38975544448263,5.6
lan_2,191.8203698287506,4.4
mea_2,227.7,4.2
lat_offset,0.0,0.005
long_offset,0.0,0.005
