,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err,DeltaLat_Hercules,DeltaLong_Hercules,DeltaLat_Hercules_err,DeltaLong_Hercules_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,-0.1407829619074639,-0.3187488549632626,0.008,0.008,0.04990197031687721,-0.058550168763348266,0.008,0.008
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.32300874628830717,0.4220014494014346,0.006,0.006,0.041750218601051214,0.06690130853777032,0.006,0.006
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.3982541400791207,-0.11874255538275177,0.01,0.01,0.023284135882206517,-0.132529500561488,0.01,0.01
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.3787204262558603,-0.24941452829974742,0.04,0.04,0.041109908524238056,0.14607164337861692,0.04,0.04
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.31685007235005896,0.43515071059611876,0.03,0.03,-0.06306826213347941,0.15997857479166952,0.03,0.03
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.29059762503130343,0.44344623206862765,0.001,0.001,-0.029798391693202076,0.08030026947620056,0.001,0.001
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.20030494414697753,0.49259963358198505,0.01,0.01,-0.005358628958220268,-0.13453579876335856,0.01,0.01
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.3784229263980422,0.08137080455130444,0.00415,0.00415,0.02742969996283965,0.024915376866713683,0.00415,0.00415
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.30749955710152715,-0.4030625280989844,0.0022600000000000003,0.0022600000000000003,-0.0849749241631329,0.0907503517302717,0.0022600000000000003,0.0022600000000000003
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.3042670982063596,-0.41552577695208576,0.0022600000000000003,0.0022600000000000003,-0.06261076911526912,0.11195635713125077,0.0022600000000000003,0.0022600000000000003
10,2457054.361342977,-12.700907405681868,22.476983014597558,-0.11828313025085077,-0.41840005837749156,0.0022600000000000003,0.0022600000000000003,0.09550395895091544,-0.05624128135042589,0.0022600000000000003,0.0022600000000000003
11,2457054.432083054,-12.700868270168758,22.477020912555666,-0.1308994012266439,-0.41006405349963126,0.0022600000000000003,0.0022600000000000003,0.07593550580386146,-0.08008678866740489,0.0022600000000000003,0.0022600000000000003
12,2458119.2247108333,-12.133735432627125,23.105753923039106,-0.1882721423523636,-0.40852113287693775,0.00367,0.00367,0.041878094265941065,-0.05244980511237609,0.00367,0.00367
13,2458119.423301056,-12.133627115857827,23.105863411414443,-0.21425081708834737,-0.37678143599704833,0.00474,0.00474,0.06806181087972235,-0.09461074447630123,0.00474,0.00474
14,2458121.20229305,-12.1326685670837,23.106919115883695,-0.3726115264169745,-0.05301650424495908,0.00595,0.00595,-0.029513111762106678,0.02932747890993005,0.00595,0.00595
15,2458127.1719697425,-12.129478920655611,23.11044317416411,0.20736364974546395,0.39690049790611204,0.00359,0.00359,-0.036487432600595546,0.05071576850778419,0.00359,0.00359
16,2458128.3640210787,-12.128834338354125,23.111141867175302,0.33488476853049376,0.19500326376043828,0.00232,0.00232,0.04976993223174499,-0.06893846287235961,0.00232,0.00232
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.20115149688607833,-0.4947028943025635,0.0022600000000000003,0.0022600000000000003,-0.05679996933342141,0.06012664701508944,0.0022600000000000003,0.0022600000000000003
18,2458152.13673774,-12.116116547863536,23.12517679909539,-0.316816274820329,-0.2211951242775421,0.0022600000000000003,0.0022600000000000003,-0.04225032146286774,0.04470640553896388,0.0022600000000000003,0.0022600000000000003
