,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err,DeltaLat_Hercules,DeltaLong_Hercules,DeltaLat_Hercules_err,DeltaLong_Hercules_err
0,2453623.460349914,-14.632084005918633,20.768639472098275,0.2585540688486755,-0.46818890239275224,0.007865017415331226,0.008089459085787691,,,,
1,2453707.380416032,-14.555948943582209,20.0126623975322,-0.38176622424751727,0.06848783213777129,0.006266101180717886,0.006268672972708364,,,,
2,2453967.560622266,-14.414572474483162,21.13360383615134,0.38388109283554045,0.0008225270064019649,0.010644374584182109,0.010337295537316087,,,,
3,2453968.5306230383,-14.416025889250054,21.128100533711237,0.4591577485500894,-0.1544780091585078,0.037765519065976826,0.04104551298838133,,,,
4,2453977.5206302004,-14.428218506182358,21.070842072743822,-0.37017849806472153,0.3916113879641782,0.02020142811309853,0.02163688366269096,,,,
5,2453977.810630432,-14.42856627063208,21.068820272152983,-0.34264599216705127,0.4038098191678462,0.0010017668707626222,0.0010117671058983973,,,,
6,2453978.4406309337,-14.429325203938449,21.064378353953465,-0.26062537997391516,0.4452207349554799,0.010135030905060849,0.01050070522480062,,,,
7,2454325.0259892275,-14.209822842665476,21.3890663234063,-0.3491511717285591,0.37771835354352007,0.0029536580597636663,0.004266960124087393,,,,
8,2457051.111199258,-12.669033987405713,21.895633591081943,-0.08104966239659414,-0.41091745046740547,0.002247832799724929,0.0022259979693281954,,,,
9,2457051.181019334,-12.668846309653215,21.8958836984247,-0.09002664838308219,-0.40406177154023537,0.0021767240391122023,0.002246868551571702,,,,
10,2457054.36134279,-12.660292596983865,21.90789394824961,-0.41168134592175254,0.1384442703925865,0.0021741762147251477,0.0024101860380105053,,,,
11,2457054.4320828672,-12.66010591855106,21.908186771029868,-0.41004291973913365,0.1558022040984362,0.002267572440101983,0.0022826463275239977,,,,
12,2458119.224710626,-12.163004746286154,22.513577225788197,0.38469470575970194,0.02018400498542624,0.0023838456052066807,0.0034241448830865983,,,,
13,2458119.4233008483,-12.162463990128671,22.51324480176448,0.3989327210605172,-0.026668821824351815,0.0027787724309076204,0.004370100922688194,,,,
14,2458121.2022928433,-12.157679386784,22.510540016509854,0.3631394218602051,-0.33989471700750484,0.003849613859334673,0.005852671014800944,,,,
15,2458127.1719695358,-12.14149939539454,22.505709267477346,-0.39313018005155853,0.0002551485407275083,0.002818207920366089,0.0034970323057175157,,,,
16,2458128.3640208715,-12.13824714131588,22.50553074719089,-0.41852334116618206,0.23339635430712716,0.002337198790843125,0.002184394183912518,,,,
17,2458132.4033354004,-12.127247991466813,22.506913218528013,0.07111450373695648,0.4245086279164576,0.002284294594580853,0.002287147835296925,,,,
18,2458152.136737532,-12.074677829402251,22.55683254194344,0.4017357704901792,-0.24448763381959246,0.0023011211979130568,0.002294756752343657,,,,
