,Unnamed: 0,kboTIME,x,y,z
0,0,2453856.6730221314,-4983427525.223122,-3343582688.912823,15701009.55809021
1,1,2453856.7034318442,-4983469897.551985,-3343532903.4867835,15699902.94225001
2,2,2453856.7363015264,-4983515912.724746,-3343479061.4209123,15698681.252156258
3,3,2453857.6089616297,-4984758535.073793,-3342086641.7448845,15677351.917989494
4,4,2453912.5385513464,-5096135227.33229,-3309705851.2009807,14257315.665534258
5,5,2453915.5371120293,-5102978766.794531,-3311500163.287831,14179678.315926552
6,6,2453915.5500509064,-5103008082.091092,-3311508408.038033,14179199.63863063
7,7,2453916.5174757973,-5105206415.572692,-3312170561.2976346,14154472.27678323
8,8,2454152.737112661,-4895741472.492481,-3612136900.330518,8054956.282651902
9,9,2454152.7842069785,-4895670644.477418,-3612044528.522319,8053520.275105
10,10,2454236.4648971474,-4919389028.2330675,-3448205483.1579995,5887832.142023087
11,11,2454236.49996606,-4919451833.779022,-3448164986.8468065,5886890.545297863
12,12,2454236.5047459113,-4919460398.826489,-3448159454.6214976,5886755.261372566
13,13,2454478.919952244,-4889783459.036351,-3789229141.581866,-377116.58781623846
14,14,2454478.922742518,-4889775964.017656,-3789227218.989565,-377211.427929163
15,15,2455007.626933352,-4822013158.689825,-3676286638.6911187,-14052789.748725653
16,16,2455007.632612895,-4822026061.352405,-3676289254.9568095,-14053002.647650005
17,17,2455007.6382924374,-4822038969.805188,-3676291873.542287,-14053215.135308027
18,18,2455007.6439819788,-4822051906.746057,-3676294499.256529,-14053427.500894785
19,19,2455007.6496615205,-4822064826.6573,-3676297123.062369,-14053638.91502142
20,20,2455007.6553510614,-4822077774.976349,-3676299754.388876,-14053850.039672375
21,21,2455007.6610606,-4822090774.437884,-3676302398.0725656,-14054061.15841794
22,22,2455213.8708626376,-4690535347.57485,-4025636842.9190273,-19371809.83462905
23,23,2455213.877133258,-4690518921.282696,-4025631320.5792656,-19372010.067978866
24,24,2455213.8833838757,-4690502552.135045,-4025625808.666762,-19372212.08290815
25,25,2455213.8896344947,-4690486187.964304,-4025620289.723675,-19372416.45076681
26,26,2455213.895895113,-4690469802.831603,-4025614755.0578313,-19372623.43691183
27,27,2455213.9021757343,-4690453370.824381,-4025609195.941885,-19372833.31716085
28,28,2455213.908446355,-4690436970.670395,-4025603639.0879045,-19373045.019405607
29,29,2455296.3444955074,-4595199877.494765,-3870121747.6470046,-21506524.93232131
30,30,2455296.356355924,-4595206572.900515,-3870097044.4367537,-21506695.388864275
31,31,2455296.360266061,-4595208775.964858,-3870088899.5574603,-21506752.109811306
32,32,2455296.3628861536,-4595210251.015843,-3870083441.605168,-21506790.286434654
33,33,2455296.3654962457,-4595211719.509339,-3870078004.25642,-21506828.46165419
34,34,2455296.370726429,-4595214659.360186,-3870067107.971472,-21506905.42347408
35,35,2455296.373486527,-4595216209.32095,-3870061357.286371,-21506946.30542756
36,36,2455304.645654301,-4601333509.506646,-3853199074.599964,-21720131.52772451
37,37,2455304.651904444,-4601339022.243247,-3853186720.5876665,-21720338.3363781
38,38,2455304.6581745883,-4601344558.684196,-3853174322.6533756,-21720548.060738806
39,39,2455304.664444731,-4601350101.418511,-3853161920.4929132,-21720759.969245914
40,40,2455304.6707148743,-4601355650.660442,-3853149514.2812586,-21720973.98509526
41,41,2455327.444128668,-4631160110.465873,-3815080889.397346,-22308919.563514467
42,42,2455327.4483985985,-4631167122.812781,-3815075206.891205,-22309018.879148483
43,43,2455327.452168537,-4631173313.870972,-3815070187.7741547,-22309107.657475237
44,44,2455327.4564384674,-4631180325.913321,-3815064500.6989045,-22309209.453575373
45,45,2455335.6029850445,-4645662344.473121,-3805326346.5039725,-22520944.912108194
46,46,2455335.609234861,-4645673971.064407,-3805319656.8068256,-22521165.187755827
47,47,2455335.6154946764,-4645685623.00426,-3805312953.9248843,-22521387.510954864
48,48,2455335.6217544926,-4645697281.85586,-3805306248.7767467,-22521611.43718672
49,49,2455335.6280243075,-4645708966.418002,-3805299530.865823,-22521837.23186874
50,50,2455633.8044949323,-4498006067.212221,-4047979482.7926493,-30206619.49078727
51,51,2455633.8099553557,-4498002431.758256,-4047967090.5062,-30206816.2641666
52,52,2455633.8154157805,-4497998802.441643,-4047954695.56677,-30207014.10826205
53,53,2455633.820866204,-4497995185.982856,-4047942320.837159,-30207212.59140111
54,54,2455633.8263166267,-4497991575.813006,-4047929943.773566,-30207412.00758052
55,55,2455633.831777051,-4497987965.403508,-4047917541.8176117,-30207612.656542066
56,56,2457893.904839352,-3906765981.605798,-4565546558.769541,-87884586.73765635
