,mean,stddev
mass_1,1.1924480565371026e+20,3e+18
mass_2,3.7551943462897526e+18,0.0
sma_2,4750.0,200.0
ecc_2,0.18,0.1
aop_2,17.026599561584998,2.0
inc_2,84.46083811521568,0.6
lan_2,203.21467383975272,0.6
mea_2,289.0,0.6
lat_offset,0.0,0.005
long_offset,0.0,0.005
