,mean,stddev
mass_1,6.181457237334592e+20,2e+18
mass_2,1.6854276266540794e+19,1.6854276266540795e+18
sma_2,9000.0,45.0
ecc_2,0.0009,0.0025
aop_2,257.8505175970156,100.0
inc_2,90.51047227944484,0.4
lan_2,50.94094634643741,0.6
mea_2,218.5,0.8
j2r2_1,8.430545384690566,1.0
sprate_1,0.00013222191302987346,0.0
spinc_1,0.0,0.0
splan_1,0.0,0.0
