,mean,stddev
mass_1,2.5e+18,4e+16
mass_2,1.0e+17,1e+16
sma_2,800,100
ecc_2,0,0.05
aop_2,0,40
inc_2,18.868849998224754,25
lan_2,146.81899289114978,25
mea_2,180,180
mass_3,1.53e+18,.1e+18
sma_3,9960,10
ecc_3,0.349,0.015
aop_3,192.0131564522285,1.2
inc_3,25.075588628081636,0.4
lan_3,274.372997008667,0.6
mea_3,123.70000000000002,0.4
