,kboTIME,x,y,z
0,2453953.2396128103,3432333271.289618,5877979697.874444,514159987.2005071
1,2453953.3646242954,3432069153.793884,5877788286.379081,514161772.7528461
2,2453953.489635785,3431803251.0848374,5877597841.1141405,514162931.26569873
3,2453953.614647348,3431535105.8421645,5877406475.078467,514164281.7001342
4,2453953.7396590146,3431265853.977147,5877212558.835595,514166530.21173865
5,2453953.864670758,3430997556.3099065,5877015680.543626,514169854.34463954
6,2453953.98968251,3430731985.6300817,5876816889.027186,514173798.48803186
7,2453954.114694202,3430469583.3568964,5876618076.763174,514177542.1536648
8,2453954.239705804,3430209200.1491747,5876420866.097165,514180383.10422325
9,2453954.364717343,3429948773.202204,5876225654.520278,514182150.8517339
10,2453954.4897288876,3429686541.4183397,5876031381.176641,514183307.0453491
11,2453954.6147405067,3429422082.921747,5875836152.08899,514184673.6370449
12,2453954.739752229,3429156563.99691,5875638355.950264,514186948.88963276
13,2453954.8647640264,3428892052.868359,5875437613.469029,514190296.21646595
14,2453954.989775831,3428630302.3892565,5875235001.264914,514194247.95673245
15,2453955.114787573,3428371718.4292336,5875032418.477635,514197980.74644923
16,2453955.2397992252,3428115121.4064374,5874831469.049586,514200800.33825
17,2453955.364810815,3427858441.38113,5874632517.828173,514202550.3931474
18,2453955.4898224124,3427599937.4185557,5874434476.283749,514203704.5350416
19,2453955.614834084,3427339223.22295,5874235444.018908,514205087.4633966
20,2453955.7398458594,3427077495.1180696,5874033828.32883,514207389.3414886
21,2453955.8648577076,3426816828.132459,5873829282.581226,514210759.4033985
22,2453955.989869561,3426558954.676159,5873622910.869107,514214718.0764737
23,2453956.114881351,3426304244.961546,5873416618.430546,514218439.36436605
24,2453956.23989305,3426051489.527891,5873211990.328272,514221237.2148178
25,2453956.364904688,3425798611.9259915,5873009358.656867,514222969.4839058
26,2453956.4899163344,3425543891.9123983,5872807607.534583,514224121.6301146
27,2453956.614928057,3425286978.8991547,5872604830.706548,514225520.8565398
28,2453956.7399398815,3425029098.9088993,5872399454.542523,514227849.02304363
29,2453956.8649517777,3424772333.1739283,5872191165.17375,514231241.14068484
30,2453956.9899636772,3424518393.162369,5871981093.8424635,514235205.86730045
31,2453957.1149755116,3424267613.3336587,5871771151.324654,514238914.81894696
32,2453957.239987255,3424018754.719907,5871562903.338478,514241690.3418
33,2453957.3649989385,3423769734.9905467,5871356649.132372,514243404.52939653
34,2453957.490010631,3423518855.1159286,5871151245.808439,514244554.5316081
35,2453957.6150224004,3423265800.33286,5870944781.825007,514245969.81102264
36,2453957.7400342715,3423011826.012979,5870735703.099449,514248323.7231673
37,2453957.8650462134,3422759018.989093,5870523728.627589,514251737.0171422
38,2453957.9900581557,3422509069.2932167,5870310016.475079,514255706.72773653
39,2453958.1150700315,3422262275.544691,5870096482.400071,514259402.32958627
40,2453958.2400818164,3422017369.646357,5869884672.323193,514262154.7687629
41,2453958.365093542,3421772264.013137,5869674852.569142,514263850.4149931
42,2453958.490105278,3421525281.3419466,5869465853.573635,514264997.9633078
43,2453958.615117091,3421276142.7968287,5869255759.085938,514266428.8913509
44,2453958.740129006,3421026132.7356067,5869043035.043588,514268807.8522717
45,2453958.86514099,3420777342.982041,5868827433.403334,514272241.29888296
46,2453958.9901529728,3420531441.639166,5868610138.725252,514276214.79327506
47,2453959.115164887,3420288691.4042954,5868393071.196843,514279895.91592443
48,2453959.2401767103,3420047795.431842,5868177756.498091,514282624.4121726
49,2453959.365188475,3419806661.5046706,5867964427.965673,514284300.9627877
50,2453959.490200252,3419563634.546466,5867751889.729632,514285445.6585508
51,2453959.615212106,3419318471.7340226,5867538221.411952,514286891.74725705
52,2453959.740224062,3419072486.0334916,5867321909.439078,514289294.9842471
53,2453959.865236085,3418827773.6419544,5867102738.817014,514292747.49598294
54,2453959.9902481046,3418585980.2404194,5866881920.264682,514296723.52565086
55,2453960.115260055,3418347332.5261445,5866661377.845598,514300389.0074824
56,2453960.2402719134,3418110505.2877584,5866442616.5623455,514303092.6829372
57,2453960.365283714,3417873402.29328,5866225836.708907,514304749.5744834
58,2453960.4902955284,3417634391.1802397,5866009816.477532,514305891.0158415
59,2453960.615307421,3417393265.2066817,5865792631.944833,514307351.7793613
60,2453960.7403194145,3417151365.554523,5865572790.487379,514309778.5295368
61,2453960.8653314733,3416910792.1692243,5865350110.237076,514313249.0403321
62,2453960.990343527,3416673167.8174796,5865125827.726118,514317226.3928641
63,2453961.11535551,3416438683.123538,5864901870.33699,514320875.12323153
64,2453961.2403674005,3416205984.8959394,5864679721.961273,514323553.1629582
65,2453961.365379235,3415972973.5012236,5864459549.802171,514325189.9024108
66,2453961.490391083,3415738039.7664623,5864240106.486231,514326327.76184875
67,2453961.615403011,3415501013.084403,5864019465.1239605,514327802.79181474
68,2453961.740415039,3415263262.447801,5863796154.493171,514330252.37519467
69,2453961.865427131,3415026890.920712,5863570025.914401,514333739.9110847
70,2453961.990439215,3414793497.8666515,5863342341.375668,514337717.4781514
71,2453962.1154512274,3414563237.7715063,5863115031.015994,514341348.46240336
72,2453962.2404631474,3414334729.8550277,5862889557.184195,514344000.1762404
73,2453962.3654750115,3414105871.694332,5862666053.949908,514345616.39952064
74,2453962.490486891,3413875077.7728677,5862443248.749192,514346750.4790416
75,2453962.615498851,3413642213.6591988,5862219212.302135,514348239.49647135
76,2453962.74051091,3413408675.7424006,5861992495.228124,514350711.36468005
77,2453962.8655230314,3413176569.573348,5861762982.084833,514354215.08932376
78,2453962.9905351433,3412947470.6296387,5861531959.946705,514358191.9089962
79,2453963.115547181,3412721497.2036533,5861301361.1417265,514361804.307521
80,2453963.240559127,3412497241.3255773,5861072626.046344,514364429.16576856
81,2453963.365571018,3412272598.395983,5860845855.559609,514366024.6700735
82,2453963.4905829257,3412046007.0147786,5860619752.30585,514367154.9302677
83,2453963.615594914,3411817368.9571757,5860392385.187405,514368657.8115251
84,2453963.740607001,3411588107.5865684,5860162327.09549,514371151.5708414
85,2453963.8656191486,3411360330.3089366,5859929495.860087,514374670.8058006
86,2453963.9906312847,3411135588.241247,5859695203.261884,514378646.0801567
87,2453964.1156433453,3410913963.4390025,5859461383.246421,514382239.22332025
88,2453964.2406553137,3410694021.1513085,5859229453.791615,514384836.8690671
89,2453964.365667228,3410473655.217047,5858999482.595905,514386411.6226577
90,2453964.49067916,3410251328.8069315,5858770147.855335,514387538.19008803
91,2453964.615691174,3410026979.924429,5858539517.225247,514389054.97205204
92,2453964.740703285,3409802058.478805,5858306186.290058,514391570.3865509
93,2453964.8657154553,3409578673.100469,5858070106.17523,514395104.6125729
94,2453964.990727612,3409358350.0798635,5857832612.978163,514399077.70721036
95,2453965.115739692,3409141135.204648,5857595641.688124,514402651.09321463
96,2453965.2407516795,3408925567.360927,5857360587.463253,514405221.3385636
97,2453965.3657636135,3408709539.4428887,5857127484.779541,514406775.4754578
98,2453965.490775567,3408491539.6407957,5856894987.794023,514407898.6359259
99,2453965.6157876025,3408271542.19891,5856661163.484848,514409429.50799894
100,2453965.740799735,3408051023.137694,5856424630.543123,514411966.4904391
101,2453965.865811924,3407832091.6825643,5856185373.402017,514415515.33735806
102,2453965.990824098,3407616248.8405056,5855944752.07792,514419485.7704059
103,2453966.1158361933,3407403504.112661,5855704702.028805,514423039.0534143
104,2453966.240848196,3407192370.449563,5855466595.177688,514425581.8668125
105,2453966.3658601474,3406980740.4194517,5855230432.765411,514427115.6733472
106,2453966.490872118,3406767127.6749253,5854994845.305733,514428235.85780317
107,2453966.615884172,3406551542.704231,5854757899.669091,514429781.1472474
108,2453966.7408963214,3406335487.1979694,5854518238.059443,514432339.74395686
109,2453966.8659085263,3406121070.348265,5854275878.219608,514435902.97517866
110,2453966.9909207136,3405909767.4304557,5854032203.679797,514439870.40140826
111,2453967.1159328213,3405701551.6524677,5853789149.791165,514443403.3753253
112,2453967.2409448363,3405494910.465529,5853548064.832847,514445918.8649776
113,2453967.3659568,3405287736.7319207,5853308916.807395,514447432.7629276
114,2453967.4909687852,3405078570.0028715,5853070312.9878,514448550.53033215
115,2453967.615980853,3404867457.0040927,5852830320.70611,514450110.6849654
116,2453967.7409930164,3404655924.6486506,5852587606.078159,514452691.0584182
117,2453967.8660052335,3404446081.4680305,5852342220.148382,514456268.55340797
118,2453967.9910174306,3404239376.566277,5852095569.548521,514460232.74661946
119,2453968.1160295466,3404035746.8630385,5851849588.947359,514463745.32732886
120,2453968.24104157,3403833654.7549095,5851605602.578276,514466233.72330457
121,2453968.366053543,3403630994.0189033,5851363545.212145,514467728.25185215
122,2453968.491065539,3403426330.534286,5851122001.290477,514468844.2710745
123,2453968.6160776177,3403219747.247716,5850879039.176008,514470419.8411582
124,2453968.741089791,3403012795.8402953,5850633349.288329,514473022.25187707
125,2453968.866102016,3402807583.5564404,5850385015.955495,514476613.98807615
126,2453968.991114219,3402605532.8977003,5850135468.491677,514480574.8229781
127,2453969.116126341,3402406544.5117865,5849886640.307832,514484067.0301451
128,2453969.241138369,3402209056.1933994,5849639831.19681,514486528.66606176
129,2453969.3661503475,3402010963.255324,5849394942.714167,514488004.4634032
130,2453969.49116235,3401810858.327074,5849150536.885901,514489119.4948015
131,2453969.616174436,3401608860.5496273,5848904683.674096,514490711.11464196
