,Unnamed: 0,kboTIME,x,y,z
0,0,2453440.690372548,-6265553290.288064,-1188297832.8309524,386421183.2258468
1,1,2453441.6439360967,-6265058857.830535,-1186232293.4771574,386417685.855964
2,2,2453441.74189957,-6265007614.340931,-1186018727.8041449,386416879.32289314
3,3,2453475.4116231003,-6273331369.726187,-1114299626.391115,386285626.16041714
4,4,2453475.436042546,-6273354362.395276,-1114252458.166196,386285717.80868065
5,5,2453528.2877363255,-6368306678.939554,-1051256256.4165387,386076424.1786866
6,6,2453528.3793383017,-6368521005.809674,-1051236188.7422332,386076428.3019567
7,7,2454889.755322578,-6116674394.972805,-1775316508.2772844,379366185.50005823
8,8,2454889.760962936,-6116668090.682839,-1775304962.2583609,379366116.0774752
9,9,2454889.7722636512,-6116655473.954424,-1775281814.3965065,379365971.21457744
10,10,2454889.777914009,-6116649173.036556,-1775270233.2487926,379365895.99503815
11,11,2454889.787764633,-6116638200.7386465,-1775250032.0645566,379365760.61598617
12,12,2454889.79341499,-6116631914.414375,-1775238438.4719305,379365680.62399685
13,13,2454952.6347196,-6133243809.987839,-1646938651.929114,378990400.81281686
14,14,2454952.64122934,-6133253594.461219,-1646928279.4338212,378990301.28320515
15,15,2454952.6468891134,-6133262107.598525,-1646919258.7105596,378990213.21893686
16,16,2454952.6525388868,-6133270611.583699,-1646910251.7251632,378990123.96204615
17,17,2454952.6592286187,-6133280688.674077,-1646899584.1938398,378990016.6292879
18,18,2454952.664898391,-6133289236.07117,-1646890541.0681982,378989924.3467158
19,19,2454952.6705481643,-6133297759.566967,-1646881528.162038,378989831.2675546
20,20,2455003.515254845,-6240249454.280564,-1613089783.1410856,378684734.38250566
21,21,2455003.5215042667,-6240264396.021239,-1613091912.3396525,378684632.8858314
22,22,2455003.52719374,-6240278004.498608,-1613093849.44279,378684539.2814268
23,23,2455003.5329032117,-6240291666.201229,-1613095792.2724626,378684444.27521384
24,24,2455003.5386126842,-6240305333.396797,-1613097734.1970026,378684348.27222365
25,25,2455003.544292158,-6240318934.323105,-1613099665.2018578,378684251.8631789
26,26,2455003.5499716317,-6240332540.851264,-1613101595.6745114,378684154.6254002
27,27,2455191.8598026307,-6203752067.865405,-1982930907.4808407,377533382.0039045
28,28,2455191.865253175,-6203736990.600225,-1982931699.804488,377533335.74660736
29,29,2455191.870713721,-6203721886.899525,-1982932487.2682886,377533287.2551279
30,30,2455191.8761742655,-6203706784.610876,-1982933268.4506745,377533236.62895876
31,31,2455191.8816248104,-6203691711.578979,-1982934041.9814146,377533183.9857684
32,32,2455191.887085356,-6203676612.667606,-1982934810.7487464,377533129.1539555
33,33,2455191.8926059073,-6203661349.828007,-1982935581.7294843,377533071.61560047
34,34,2455239.7447882327,-6091057777.032686,-1942211172.4615774,377229091.22211766
35,35,2455239.750238688,-6091048325.829899,-1942201856.0239663,377229040.4999056
36,36,2455239.7556891446,-6091038877.2041855,-1942192533.9194293,377228987.67232287
37,37,2455239.761149601,-6091029414.007191,-1942183189.0774226,377228932.6584596
38,38,2455239.7666200595,-6091019936.435451,-1942173821.523709,377228875.47123617
39,39,2455296.367783206,-6061418275.337135,-1824493849.5192106,376863510.6942647
40,40,2455296.37963317,-6061426468.480185,-1824469815.4448106,376863560.06246746
41,41,2455296.3835531585,-6061429174.939712,-1824461863.072859,376863575.3805494
42,42,2455296.388783144,-6061432782.966009,-1824451251.5500374,376863594.9645336
43,43,2455296.391403136,-6061434589.210961,-1824445934.91812,376863604.392299
44,44,2455296.3967631203,-6061438281.952721,-1824435056.5530362,376863622.84580463
45,45,2455324.5057645063,-6096296665.833706,-1775161802.2786038,376682210.2667349
46,46,2455324.51808392,-6096317483.743878,-1775144778.2951407,376682098.514275
47,47,2455663.7544212467,-6012713970.68913,-1957211344.137861,374413628.2821456
48,48,2455663.7609212208,-6012719025.820625,-1957198044.5815449,374413508.91874987
49,49,2455663.767421194,-6012724090.2774105,-1957184744.053769,374413388.83644176
50,50,2455663.7739411667,-6012729179.755118,-1957171401.912068,374413267.78767854
51,51,2455663.78045114,-6012734270.912518,-1957158079.8386862,374413146.4543358
52,52,2457893.4123788914,-5703861006.4356785,-2699413664.0544453,355662470.9896447
53,53,2458864.2487273347,-5523199401.751119,-3302512327.7040896,345409736.65411663
