,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,3.84e20,1.0e+18
sma_2,37332,100
ecc_2,0.0057,0.001
aop_2,204.0,5
inc_2,62.340,0.18
lan_2,138.09,1.0
mea_2,134.2,10
j2r2_1,10000.0,10000.0
c22r2_1,5000.0,1000.0
spaop_1,25,10
spinc_1,62.5,5
splan_1,139.0,5
sprate_1,5e-6,5.0e-5
f_val_1,1,1
