name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
60458,2000 CM114,24.825,0.001,2500,30,0.03,0.01,76,2,116,3,285,2,110,20,2.00,0.06,167,128,2457000.0
