,kboTIME,x,y,z
0,2458132.648917165,-11221287428.82139,2776068434.3947783,-2788668225.3789396
1,2458132.7739270884,-11220990947.905657,2776179932.086635,-2788654203.04443
2,2458132.89893689,-11220697374.831465,2776292862.1914544,-2788640512.9482327
3,2458133.0239466005,-11220406540.307835,2776405295.880022,-2788626319.529861
4,2458133.1489562946,-11220116836.222971,2776515982.027817,-2788611083.7345324
5,2458133.2739660474,-11219826163.451221,2776625083.521586,-2788594880.4217463
6,2458133.3989758887,-11219533168.78307,2776734080.949641,-2788578354.2821493
7,2458133.523985786,-11219238042.63586,2776844900.385973,-2788562340.220175
8,2458133.648995665,-11218942407.82874,2776958778.855613,-2788547371.732841
9,2458133.774005451,-11218648364.914442,2777075535.5299797,-2788533366.7664223
10,2458133.8990151146,-11218357256.205847,2777193677.7946935,-2788519676.0282874
11,2458134.0240246886,-11218068876.276327,2777311279.7338767,-2788505465.3064055
12,2458134.1490342477,-11217781593.815382,2777427115.7524843,-2788490206.675076
13,2458134.2740438655,-11217493313.087257,2777541381.8251276,-2788473989.3497725
14,2458134.3990535717,-11217202708.856237,2777655579.678001,-2788457467.1502085
15,2458134.5240633325,-11216910007.61661,2777771632.1011915,-2788441473.5069475
16,2458134.6490730727,-11216616855.115269,2777890750.3225336,-2788426530.7075157
17,2458134.7740827184,-11216325348.173567,2778012720.3680143,-2788412542.353018
18,2458134.899092241,-11216036800.901423,2778136028.621524,-2788398850.116297
19,2458135.024101675,-11215750971.79453,2778258752.6505604,-2788384621.3807383
20,2458135.1491110954,-11215466206.823584,2778379692.7523828,-2788369339.506049
21,2458135.274120576,-11215180414.260048,2778499077.9316573,-2788353108.0374446
22,2458135.399130144,-11214892297.231245,2778618430.608315,-2788336589.730469
23,2458135.524139765,-11214602118.23848,2778739669.719824,-2788320616.2954855
24,2458135.649149363,-11214311545.46647,2778863980.3387375,-2788305698.656265
25,2458135.774158865,-11214022671.381784,2778991115.4093103,-2788291726.0975113
26,2458135.899168244,-11213736781.499552,2779119540.762071,-2788278031.452546
27,2458136.024177535,-11213453598.306303,2779247338.017285,-2788263783.946688
28,2458136.1491868137,-11213171445.540361,2779373333.720121,-2788248478.378075
29,2458136.274196154,-11212888236.096338,2779497789.8381805,-2788232232.5912013
30,2458136.399205581,-11212602701.845327,2779622249.0353146,-2788215718.0815716
31,2458136.524215059,-11212315141.214912,2779748625.8292737,-2788199764.593537
32,2458136.6492245113,-11212027244.33097,2779878078.787437,-2788184871.536264
33,2458136.774233867,-11211741098.683044,2780010327.846309,-2788170913.9111323
34,2458136.8992430987,-11211457960.808031,2780143818.7379704,-2788157215.9096336
35,2458137.0242522433,-11211177517.262367,2780276637.704152,-2788142948.8450646
36,2458137.149261378,-11210898070.044985,2780407637.8862624,-2788127619.1036615
37,2458137.274270574,-11210617537.288174,2780537114.138477,-2788111358.7945147
38,2458137.3992798566,-11210334679.978968,2780666628.913269,-2788094847.954625
39,2458137.524289189,-11210049832.379868,2780798091.7434044,-2788078914.117117
40,2458137.6492984938,-11209764706.0547,2780932634.349567,-2788064045.029126
41,2458137.774307699,-11209481382.895248,2781069943.744759,-2788050101.446081
42,2458137.899316781,-11209201090.085327,2781208446.023984,-2788036399.1179547
