,kboTIME,x,y,z
0,2458132.648917165,-11221287428.821373,2776068434.394784,-2788668225.3789396
1,2458132.6579178832,-11221266007.46941,2776076376.4975915,-2788667188.215219
2,2458132.665918521,-11221246973.852459,2776083448.9989886,-2788666270.6163926
3,2458132.673919159,-11221227947.904322,2776090533.3002014,-2788665356.9572644
4,2458270.511164376,-11236314379.485998,3026991093.5437255,-2771988529.5947905
5,2458270.536162023,-11236375291.107695,3027008399.1497674,-2771985758.062377
6,2458270.5391617403,-11236382607.791254,3027010470.497131,-2771985423.8930793
7,2458270.574158441,-11236468075.23459,3027034539.6208563,-2771981494.846264
8,2458270.5771581577,-11236475409.520947,3027036593.7767344,-2771981155.191756
9,2458270.5811577807,-11236485190.497921,3027039330.3133755,-2771980701.5476227
10,2458270.599156082,-11236529230.681984,3027051610.5287004,-2771978648.750563
11,2458304.815070073,-11323108633.32016,3025172503.029454,-2767829996.262972
12,2458304.8180698277,-11323116142.589865,3025170083.4024982,-2767829598.0753
13,2458304.821069582,-11323123650.12981,3025167663.125469,-2767829199.7711983
14,2458304.8240693365,-11323131155.938135,3025165242.225723,-2767828801.3628373
15,2458304.82806901,-11323141160.979286,3025162013.440578,-2767828270.0110164
16,2458304.8310687644,-11323148662.726786,3025159591.1999555,-2767827871.407792
