,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,1.6e18,1.0e+19
sma_2,13273,1000
ecc_2,0.01,0.001
aop_2,100.0,5
inc_2,48.7,10
lan_2,137.0,10
mea_2,200.0,10
mass_3,1.6e20,1.0e+19
sma_3,37250,1000
ecc_3,0.01,0.001
aop_3,260.0,50
inc_3,61.250,90
lan_3,139.2,90
mea_3,80.0,90
j2r2_1,50000.0,1000.0
c22r2_1,10000.0,100.0
spaop_1,136,10
spinc_1,26.0,2
splan_1,45.0,5
sprate_1,5e-6,5.0e-7
