,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,1.6e19,1.0e+18
sma_2,12000,1000
ecc_2,0.0,0.001
aop_2,0.0,5
inc_2,0.0,5
lan_2,0.0,5
mea_2,0.0,10
mass_3,1.6e20,1.0e+19
sma_3,37211,500
ecc_3,0.0105,0.001
aop_3,268.0,50
inc_3,61.250,90
lan_3,139.2,90
mea_3,80.0,90
f_val_1,1.0,0.1
