,kboTIME,x,y,z
0,2453608.675910781,5483959549.216386,2971937162.769411,-105113076.91855216
1,2453608.925931483,5483620522.474047,2971436069.9820943,-105143693.98924565
2,2453609.175951809,5483293283.306754,2970933640.972959,-105174269.79748976
3,2453609.4259719118,5482968543.645209,2970438594.249633,-105208575.01290596
4,2453609.675992271,5482636859.66229,2969942377.477156,-105242891.45660616
5,2453609.9260127293,5482307612.87273,2969436365.610088,-105273480.51324894
6,2453610.176032807,5481990178.547855,2968929205.2019806,-105304092.58405103
7,2453610.426052666,5481675106.584621,2968429467.091653,-105338434.08274984
8,2453610.6760727824,5481353114.953053,2967928451.2954087,-105372722.7780248
9,2453610.926092991,5481033745.460065,2967417682.2138276,-105403284.83284879
10,2453611.176112815,5480726209.83937,2966905953.2606187,-105433934.11629964
11,2453611.426132423,5480420898.729826,2966401685.052415,-105468311.69082344
12,2453611.6761522903,5480108694.626477,2965896032.515411,-105502572.39212155
13,2453611.9261722425,5479799296.787514,2965380671.9894457,-105533108.249061
14,2453612.1761918054,5479501750.6668415,2964864541.131928,-105563795.47152998
15,2453612.4262111573,5479206290.473416,2964355907.8320107,-105598208.6946826
16,2453612.6762307687,5478903965.910696,2963845784.5310645,-105632440.95933318
17,2453612.926250458,5478604630.803864,2963326001.960137,-105662951.22789373
18,2453613.176269755,5478317161.636543,2962805639.3647027,-105693676.90505065
19,2453613.4262888436,5478031639.06396,2962292809.4495792,-105728125.1422447
20,2453613.6763081932,5477739282.632734,2961778384.8215947,-105762328.34185614
21,2453613.926327613,5477450097.805258,2961254353.0117106,-105792813.44737758
22,2453614.1763466364,5477172789.454244,2960729932.158072,-105823577.89369583
23,2453614.4263654565,5476897287.602149,2960213077.371894,-105858060.31199218
24,2453614.676384538,5476614984.222121,2959694524.118102,-105892233.64081122
25,2453614.9264036827,5476336033.437777,2959166419.090352,-105922693.8320899
26,2453615.1764224265,5476068965.9196205,2958638116.583145,-105953497.16821146
27,2453615.4264409714,5475803564.021303,2958117411.751082,-105988012.74376738
28,2453615.6764597786,5475531394.673109,2957594905.649348,-106022155.2260349
29,2453615.9264786416,5475262757.638217,2957062906.448417,-106052590.58257093
30,2453616.1764971004,5475006006.843689,2956530901.8207006,-106083432.7429787
31,2453616.426515364,5474750779.980624,2956006524.6462817,-106117980.26951994
32,2453616.676533891,5474488821.414032,2955480244.3396764,-106152090.76851618
33,2453616.926552466,5474230573.480935,2954944532.8112483,-106182501.21008599
34,2453617.1765706334,5473984210.875341,2954409008.2900968,-106213381.95379758
35,2453617.42658861,5473739229.674427,2953881139.108324,-106247960.05477668
36,2453617.6766068502,5473487554.102977,2953351265.843679,-106282037.28611125
37,2453617.926625132,5473239765.964344,2952812026.35681,-106312422.58711398
38,2453618.176643002,5473003858.28353,2952273166.5695167,-106343341.5136429
39,2453618.426660686,5472769188.615311,2951741988.036871,-106377948.66011524
40,2453618.676678634,5472527863.417523,2951208705.337411,-106411991.21114077
41,2453618.9266966158,5472290600.812851,2950666124.438841,-106442351.0213523
42,2453619.176714183,5472065209.77718,2950124116.049552,-106473307.59331572
43,2453619.4267315683,5471840912.4777565,2949589812.763695,-106507942.12870337
44,2453619.6767492183,5471609999.927559,2949053306.031184,-106541948.48495877
45,2453619.926766895,5471383323.384275,2948507572.0295434,-106572282.35736525
46,2453620.1767841536,5471168505.452181,2947962603.3066955,-106603275.93019523
47,2453620.426801235,5470954636.089339,2947425361.3581486,-106637936.10218382
48,2453620.6768185813,5470734193.134996,2946885817.40844,-106671904.68094766
49,2453620.926835947,5470518157.761916,2946337119.893521,-106702212.10660386
50,2453621.1768528917,5470313963.939333,2945789380.213982,-106733241.96520936
51,2453621.426869664,5470110572.63762,2945249386.676054,-106767925.9645387
52,2453621.6768867015,5469900650.742391,2944706993.214218,-106801855.15524007
53,2453621.926903751,5469695306.087548,2944155522.5168285,-106832135.60493445
54,2453622.1769203763,5469501781.804143,2943605201.811333,-106863201.00713372
55,2453622.426936834,5469308913.139255,2943062644.171513,-106897907.01321626
56,2453622.6769535574,5469109558.194089,2942517589.2080526,-106931795.22478618
57,2453622.9269702854,5468914948.177629,2941963535.800143,-106962048.19778836
58,2453623.176986587,5468732133.241723,2941410823.9376526,-106993148.42498638
59,2453623.4270027247,5468549826.217868,2940865889.4660907,-107027874.65899634
60,2453623.677019129,5468361078.542351,2940318360.668039,-107061720.37504435
61,2453623.9270355306,5468177241.484115,2939761914.4952726,-107091945.45605528
62,2453624.1770515027,5468005170.139998,2939207000.597287,-107123079.87245607
63,2453624.4270673166,5467833458.278998,2938659875.642937,-107157824.65933895
64,2453624.677083397,5467655352.74497,2938110059.6107745,-107191626.50270285
65,2453624.9270994673,5467482321.527458,2937551409.34982,-107221823.42857778
66,2453625.1771151056,5467321022.6627655,2936994481.0295477,-107252991.55042481
67,2453625.427130591,5467159934.259675,2936445350.2429576,-107287753.3910768
68,2453625.6771463426,5466992500.59968,2935893431.717976,-107321510.19862926
69,2453625.9271620773,5466830303.035807,2935332763.970639,-107351678.93528414
70,2453626.1771773775,5466679800.615015,2934774006.5185437,-107382880.50985517
71,2453626.4271925297,5466529359.242333,2934223052.034188,-107417658.16228582
72,2453626.677207948,5466372622.629581,2933669213.082718,-107451369.0676911
73,2453626.927223343,5466221282.124855,2933106711.568779,-107481509.89356638
74,2453627.177238301,5466081595.939321,2932546307.1637664,-107512744.9828148
75,2453627.427253116,5465941821.287937,2931993707.8403416,-107547537.54542686
76,2453627.6772681973,5465795803.27053,2931438127.1334887,-107581202.06096162
77,2453627.9272832475,5465655339.853209,2930873972.022043,-107611315.64609219
78,2453628.177297859,5465526486.647614,2930312099.1294527,-107642584.7018509
79,2453628.4273123327,5465397395.7460985,2929758030.0297866,-107677391.68348266
