,kboTIME,x,y,z
0,2453440.4383109957,-6265697129.211872,-1188840295.987773,386421033.9505603
1,2453441.391875752,-6265191004.313229,-1186774975.1831193,386416922.5707682
2,2453441.4898392567,-6265140228.66164,-1186564984.3768497,386417598.9963541
3,2453475.1596044945,-6273089769.440195,-1114785434.7216408,386283962.85226434
4,2453475.1840239307,-6273113538.376623,-1114738207.0487309,386284079.80692405
5,2453528.035776354,-6367711637.342899,-1051309541.5284259,386074791.45178616
6,2453528.127378277,-6367929180.177087,-1051289933.5715797,386075417.3123898
7,2454889.5044116285,-6116956495.624883,-1775824523.93416,379367068.861743
8,2454889.5100519885,-6116950180.570342,-1775813212.4176226,379367091.1906724
9,2454889.5213527097,-6116937517.4865465,-1775790538.522745,379367131.93104637
10,2454889.52700307,-6116931180.897016,-1775779195.884248,379367150.16612786
11,2454889.5368536995,-6116920126.372256,-1775759411.9069772,379367178.3060208
12,2454889.5425040605,-6116913781.361372,-1775748057.96085,379367192.2463278
13,2454952.383883504,-6132869882.651342,-1647334505.1359777,378992177.16838354
14,2454952.3903932497,-6132879583.065326,-1647324333.60539,378992185.1085327
15,2454952.3960530288,-6132888014.135811,-1647315486.5205264,378992190.00260043
16,2454952.401702808,-6132896427.914877,-1647306651.5707786,378992192.97145593
17,2454952.4083925467,-6132906387.568406,-1647296185.6981823,378992193.94586325
18,2454952.4140623254,-6132914826.490469,-1647287311.438708,378992192.5626041
19,2454952.4197121058,-6132923233.81614,-1647278464.6517568,378992189.1234392
20,2455003.264471403,-6239652632.191516,-1613001307.2795892,378686891.92781204
21,2455003.2707208307,-6239667506.579623,-1613003600.423906,378686890.7750192
22,2455003.276410309,-6239681045.150041,-1613005684.536433,378686887.54067105
23,2455003.2821197878,-6239694628.564269,-1613007772.4610848,378686882.1596241
24,2455003.2878292655,-6239708209.422243,-1613009856.7778475,378686874.6015768
25,2455003.2935087457,-6239721716.585649,-1613011926.4832065,378686864.888545
26,2455003.2991882255,-6239735221.614709,-1613013992.4641547,378686852.9547441
27,2455191.6091156453,-6204443788.205451,-1982888220.8722646,377533432.3435367
28,2455191.6145661864,-6204428834.889506,-1982889247.067164,377533460.7010775
29,2455191.6200267295,-6204413848.833886,-1982890272.8172674,377533488.6826136
30,2455191.625487272,-6204398857.520007,-1982891296.0666084,377533516.16191
31,2455191.6309378133,-6204383888.457551,-1982892314.7800138,377533543.01703167
32,2455191.636398356,-6204368886.768822,-1982893332.5285037,377533569.274069
33,2455191.641918906,-6204353715.0364,-1982894358.408395,377533595.08776355
34,2455239.4941415223,-6091492101.702741,-1942633833.847837,377229300.25464034
35,2455239.4995919783,-6091482716.066457,-1942624734.441832,377229327.61593294
36,2455239.5050424337,-6091473326.206671,-1942615632.8991463,377229354.397123
37,2455239.5105028898,-6091463914.935549,-1942606512.3468347,377229380.57341456
38,2455239.5159733472,-6091454482.290421,-1942597372.6070642,377229406.06929207
39,2455296.1172009306,-6061240755.843801,-1825003068.0543392,376862675.75297266
40,2455296.129050893,-6061249289.561357,-1824978833.358624,376862657.85685796
41,2455296.1329708816,-6061252111.3266,-1824970821.6636426,376862653.98370236
42,2455296.138200864,-6061255874.972493,-1824960136.527353,376862650.3654397
43,2455296.1408208567,-6061257759.877022,-1824954785.413433,376862649.2095627
44,2455296.1461808397,-6061261614.84888,-1824943841.5166056,376862648.1883127
45,2455324.2552144253,-6095872523.894057,-1775504129.776728,376682333.0812854
46,2455324.2675338383,-6095893525.549619,-1775487405.6774209,376682394.34589976
47,2455663.5041084033,-6012524532.5760765,-1957720453.0565498,374416673.0262766
48,2455663.510608387,-6012529385.410002,-1957707341.4885983,374416646.75527084
49,2455663.5171083696,-6012534238.088126,-1957694223.6567986,374416617.46127933
50,2455663.5236283536,-6012539105.85714,-1957681059.0997033,374416585.0123381
51,2455663.530138336,-6012543966.6349535,-1957667908.3269029,374416549.5280169
52,2457893.1635089642,-5703373818.958026,-2699652843.1874404,355662792.73677295
53,2458864.000414226,-5523838645.871131,-3302703139.579166,345414712.5511724
