,mean,stddev
mass_1,1.8312195666951273e+18,9e+16
mass_2,6.878043330487287e+16,6878043330487288.0
sma_2,2270.0,200.0
ecc_2,0.012,0.03
aop_2,149.6498130160805,28.0
inc_2,83.89342365809081,6.0
lan_2,270.50574160736596,6.2
mea_2,32.0,6.4
j2r2_1,6.536691597591305,1.0
sprate_1,0.00017453292519943296,0.0
spinc_1,83.89342365809081,30.0
splan_1,270.50574160736596,31.0
