,kboTIME,x,y,z
0,2452963.531520974,3641763040.6821637,5026392331.198222,106096065.37429239
1,2452963.6029105405,3641896598.3893743,5026309371.154989,106098072.26333833
2,2453018.3114793664,3761508983.119831,5028332203.245002,107199925.26052667
3,2453018.335747277,3761558933.2468534,5028362425.50001,107200465.9913192
4,2453019.3125319197,3763589383.801259,5029604515.060494,107220000.5827048
5,2453019.316561569,3763597604.6419144,5029609705.204582,107220088.49822879
6,2453019.3203812367,3763605397.2770596,5029614623.008185,107220172.92214966
7,2453019.3242209028,3763613230.94838,5029619564.719119,107220258.85218668
8,2453019.3281005654,3763621146.527993,5029624556.044604,107220346.75559759
9,2453019.3319302322,3763628960.471964,5029629481.228087,107220434.58334327
10,2453019.3356999047,3763636652.4225135,5029634327.501108,107220522.05459428
11,2453019.3511185646,3763668119.526778,5029654131.902814,107220890.20473552
12,2453019.3549582306,3763675957.4050694,5029659059.400236,107220984.43438222
13,2453019.3704368863,3763707562.632594,5029678906.538556,107221374.3010962
14,2453019.3782162108,3763723453.0827293,5029688871.596099,107221576.12573743
15,2453261.6426075306,3476462223.906404,5242789192.230561,112086531.2102747
16,2453261.646487879,3476459425.8846965,5242780225.782115,112086613.97652292
17,2453261.6503882287,3476456614.4484096,5242771210.450512,112086698.27808094
18,2454413.527050629,3140667427.522636,5357076752.558369,134835843.5990095
19,2454413.612942555,3140800012.9144363,5356941125.294802,134838067.55394173
20,2454530.3852823856,3346477884.5179243,5448879201.482348,137105338.1407919
21,2455040.841787633,2939764435.1039143,5710609163.561876,146927521.57560968
22,2455040.846328032,2939753430.0057216,5710603207.882361,146927638.0807569
23,2455040.850848429,2939742476.0529733,5710597274.859071,146927755.31393647
24,2455040.855378827,2939731500.621468,5710591325.182638,146927874.02411294
25,2455040.859919226,2939720503.8164577,5710585358.889766,146927994.19323635
26,2455040.864439623,2939709558.379792,5710579415.479076,146928114.9963324
27,2455067.84173302,2885819753.5390477,5664419980.263973,147445221.6835363
28,2455067.846263468,2885812725.9567094,5664410531.139082,147445354.0499196
29,2455067.8507939153,2885805702.456949,5664401079.856221,147445487.16497493
30,2455067.8553243633,2885798683.093778,5664391626.504448,147445620.99087575
31,2455067.8598448103,2885791683.3978353,5664382192.046214,147445755.191643
32,2455067.864375258,2885784672.4437666,5664372734.8253565,147445890.32223868
33,2455146.546446398,2893857004.972203,5495260065.70049,148950059.7453618
34,2455146.5582266646,2893875935.1870365,5495242275.432455,148950352.77375984
35,2455146.564746812,2893886420.236768,5495232422.238294,148950518.70484734
36,2455146.5673568714,2893890619.061079,5495228476.6626,148950585.85549903
37,2455146.569976931,2893894834.912222,5495224515.252202,148950653.67458487
38,2455146.575317052,2893903430.5088205,5495216439.054474,148950793.1561551
39,2455153.650206957,2906168824.1323667,5485513691.171491,149086713.04182267
40,2455153.6547470037,2906177090.092968,5485507936.7905855,149086850.76122808
41,2455153.65926705,2906185323.801165,5485502207.557254,149086988.29287887
42,2455153.6637870967,2906193561.688074,5485496478.219291,149087126.20109895
43,2455153.6683171433,2906201822.0197105,5485490736.196565,149087264.75044417
44,2455153.678867251,2906221076.1518154,5485477364.004671,149087588.48812795
45,2455176.798246916,2953828573.518352,5467644654.122203,149529861.1092496
46,2455207.307238584,3021745124.890109,5480395282.662673,150106668.01814502
47,2455207.311468263,3021753900.04696,5480399923.704384,150106751.31550455
48,2455207.3153579687,3021761969.8101497,5480404189.70918,150106829.07874745
49,2455207.3195876484,3021770744.912639,5480408826.410231,150106914.89879805
50,2455207.3233573628,3021778565.83197,5480412956.988067,150106992.48967054
51,2455207.327607041,3021787382.6901307,5480417611.3407345,150107081.2023442
52,2455214.6319299666,3036672378.817542,5489569471.107358,150249323.73258686
53,2455423.8227885687,2774098595.7035394,5750134408.589016,154207545.346739
54,2455423.8273390094,2774089961.1955776,5750125898.723552,154207668.69731712
55,2455423.8318594466,2774081386.9918017,5750117441.951822,154207792.30706906
56,2455423.8363898853,2774072797.2674527,5750108963.52549,154207917.2319658
57,2455423.840910323,2774064230.020089,5750100500.949755,154208042.8889368
58,2455423.845440762,2774055647.412718,5750092016.85398,154208169.80155537
59,2455423.849971201,2774047068.4727364,5750083530.034324,154208297.65962955
60,2457728.581849369,2016079114.7588341,5871491209.046909,196080994.94946966
