,kboTIME,x,y,z
0,2452963.2918534824,3641316772.070238,5026666572.826849,106091795.59297657
1,2452963.5418518833,3641782322.459837,5026380354.346384,106096338.25343823
2,2452963.791850272,3642254720.3576746,5026089437.826887,106103950.83174849
3,2452964.041848223,3642736348.7467957,5025805818.178404,106109435.0634036
4,2452964.291845966,3643214121.2232094,5025531649.395885,106111865.53726149
5,2452964.541843925,3643685746.2446723,5025254934.016131,106116448.61766696
6,2452964.791841866,3644164308.590854,5024973637.128096,106124065.08697867
7,2452965.0418393677,3644651965.7053003,5024699789.499108,106129501.16966464
8,2452965.2918366673,3645135592.470632,5024435338.259185,106131921.10271144
9,2452965.541834184,3645613122.3243423,5024168251.467529,106136546.03289986
10,2452965.791831677,3646097675.923134,5023896700.918424,106144167.00728703
11,2452966.041828729,3646591184.5182047,5023632749.563827,106149556.2775953
12,2452966.291825585,3647080488.1604824,5023378136.975015,106151967.97062851
13,2452966.54182266,3647563745.890353,5023120800.172203,106156636.46179177
14,2452966.791819705,3648054110.385079,5022859118.073136,106164262.81831409
15,2452967.0418163086,3648553286.1726174,5022605182.123758,106169606.8565972
16,2452967.2918127216,3649048082.4220257,5022360523.703981,106172012.80453825
17,2452967.541809355,3649536884.3920884,5022113052.251634,106176726.7054267
18,2452967.7918059537,3650032872.9731865,5021861354.1823,106184359.42551708
19,2452968.0418021088,3650537525.562713,5021617545.762856,106189659.88377573
20,2452968.29179808,3651037624.4598303,5021382949.645791,106192062.59198141
21,2452968.541794273,3651531781.738057,5021145451.194822,106196823.69702889
22,2452968.791790426,3652033202.72616,5020903844.686592,106204463.67014027
23,2452969.0417861342,3652543137.3841834,5020670267.584036,106209722.07419683
24,2452969.291781665,3653048345.185901,5020445833.397849,106212123.86220814
25,2452969.541777419,3653547665.563939,5020218406.996007,106216933.72061016
26,2452969.7917731274,3654054324.509117,5019986990.881754,106224581.56232001
27,2452970.0417683907,3654569344.3009067,5019763740.145491,106229799.1418643
28,2452970.2917634826,3655079465.626152,5019549558.863709,106232201.98781681
29,2452970.5417587995,3655583755.7325745,5019332295.049534,106237061.76457287
30,2452970.791754065,3656095457.4623694,5019111159.788187,106244717.69608188
31,2452971.041748885,3656615365.2044744,5018898322.268912,106249895.28373241
32,2452971.2917435397,3657130204.863901,5018694476.941766,106252300.74354386
33,2452971.541738421,3657639271.8496337,5018487458.642016,106257211.15883853
34,2452971.791733246,3658155821.9953322,5018276687.354555,106264874.96595718
35,2452972.0417276244,3658680421.6120367,5018074342.851678,106270012.9748478
36,2452972.291721844,3659199785.7878833,5017880909.836797,106272422.17733169
37,2452972.5417162925,3659713438.328557,5017684213.651841,106277383.51780415
38,2452972.7917106785,3660234644.1545615,5017483883.435588,106285054.57634737
39,2452973.041704618,3660763741.341321,5017292106.01816,106290153.03746201
40,2452973.291698405,3661287438.0936775,5017109156.287689,106292566.73196723
41,2452973.5416924222,3661805486.750919,5016922853.766073,106297578.90714288
42,2452973.7916863714,3662331157.3860345,5016733036.922067,106305256.24603009
43,2452974.0416798745,3662864559.725409,5016551896.098693,106310314.87574792
44,2452974.2916732314,3663392399.0066466,5016379496.343295,106312733.5028267
45,2452974.5416668192,3663914656.155979,5016203655.013036,106317796.11806752
46,2452974.7916603344,3664444602.4503956,5016024420.001255,106325478.49311328
47,2452975.041653403,3664982119.2117167,5015853981.599066,106330496.76620294
48,2452975.291646332,3665513912.620258,5015692195.031385,106332920.52910805
49,2452975.5416394933,3666040192.1703544,5015526879.129079,106338032.95555353
50,2452975.791632577,3666574226.39164,5015358291.226474,106345718.91721393
51,2452976.0416252133,3667115668.2125144,5015198617.983302,106350696.13136959
52,2452976.291617717,3667651228.666223,5015047504.869156,106353125.05722237
53,2452976.5416104547,3668181345.730466,5014892775.814513,106358286.49007536
54,2452976.7916031084,3668719281.239446,5014734897.538433,106365974.43877077
55,2452977.0415953156,3669264459.80995,5014586049.481612,106370909.76640846
56,2452977.291587397,3669803601.2404785,5014445667.479667,106373343.7545693
57,2452977.541579712,3670337371.8435206,5014301584.1804,106378553.25882436
58,2452977.791571939,3670879022.8155813,5014154475.56368,106386241.48825932
59,2452978.0415637195,3671427750.6148734,5014016510.26112,106391134.01702239
60,2452978.291555381,3671970287.7184224,5013886914.654193,106393572.8770194
61,2452978.541547277,3672507528.560734,5013753533.720423,106398829.42368604
62,2452978.7915390795,3673052709.7644196,5013617252.512533,106406516.15565158
63,2452979.041530436,3673604799.8521733,5013490225.264618,106411364.92149784
64,2452979.29152168,3674150547.8911967,5013371469.14494,106413808.40459706
65,2452979.54151316,3674691076.159416,5013248845.069074,106419110.90154721
66,2452979.79150454,3675239602.7748423,5013123446.912443,106426794.31634903
67,2452980.0414954755,3675794868.615842,5013007410.927284,106431598.33323288
68,2452980.2914863047,3676343643.24684,5012899545.371673,106434046.16150308
69,2452980.541477371,3676887276.4429884,5012787730.703136,106439393.48261094
70,2452980.791468332,3677438963.8918505,5012673269.308003,106447071.74849749
71,2452981.0414588493,3677997219.1850333,5012568275.87759,106451830.03769064
72,2452981.2914492665,3678548836.283835,5012471350.124569,106454281.93326592
73,2452981.5414399216,3679095392.0455585,5012370395.646543,106459672.94819283
74,2452981.7914304663,3679650055.806213,5012266922.966877,106467344.25176048
75,2452982.041420568,3680211114.29334,5012173021.642505,106472055.87244749
76,2452982.2914105766,3680765389.755317,5012087083.266299,106474511.58826973
