,mean,stddev
mass_1,1.0000807775627205e+18,9e+16
mass_2,2.999192224372794e+17,0
sma_2,54000,5000
ecc_2,0.38,0.1
aop_2,168.59376130715893,4.0
inc_2,25.562995341784873,0.8
lan_2,93.03824412924527,1.6
mea_2,291.6,1.6
