,time,Lat_Prim,Long_Prim,DeltaLat_Thorondor,DeltaLong_Thorondor,DeltaLat_Thorondor_err,DeltaLong_Thorondor_err
0,2453941.6267911405,-2.712819431890285,341.1601122253809,-0.23724571939158778,0.22090978607211195,0.001316853880210952,0.0010428983060656943
1,2454306.3982762014,-2.709335513671667,342.3749871023423,-0.15013444830227485,0.10599049642430344,0.0012060177531273742,0.0020127811749781925
2,2454338.8188823923,-2.722853919314584,341.8335636804387,-0.03190483925212817,0.016736780340546237,0.04180198287051402,0.03967840051477343
3,2454683.048391872,-2.7118093712622287,343.42340667451305,-0.10825343965237266,0.12884730949936393,0.0026137087359114465,0.0024473837603745745
4,2454698.8976163347,-2.7179662130021076,343.150418316525,-0.2018396788265875,0.1994964663077195,0.001376375339461989,0.001558026100187969
5,2454716.8358689416,-2.7196205288566015,342.8114184371072,-0.23961069187983242,0.2250915395764978,0.004003488408202968,0.003935894474351367
6,2454766.0605512876,-2.6952942341109156,342.02292557278565,0.048178583792868324,-0.06184789176615021,0.0042635008253036795,0.005904014866246576
7,2456616.9358423613,-2.6406806661838,347.9536440948507,-0.1742648971365668,0.13925841979537887,0.0036393493917503362,0.002820493506457886
