,kboTIME,x,y,z
0,2452552.4646996916,-4817522467.95784,4121195400.621364,409805162.9655342
1,2453680.196757613,-5087708533.5330515,3721947792.7854385,409330725.3004105
2,2454398.931199205,-5289816298.854465,3526998927.149691,407926195.69152945
3,2454401.394272919,-5286867588.833817,3520953852.215345,407917030.8356497
4,2454446.226025768,-5202047265.199081,3445868675.34853,407801747.2665379
5,2454473.7844893793,-5137585734.906995,3441809474.35019,407731483.47389585
