,kboTIME,x,y,z
0,2453356.59707996,-4492087582.094124,4720814907.727202,206775522.44837716
1,2453356.847098677,-4491504380.817081,4720700213.668481,206777477.85437518
2,2453357.0971170985,-4490920398.267489,4720596955.359515,206775713.05993608
3,2453357.347135181,-4490345596.485164,4720497060.37617,206773733.2457051
4,2453357.5971534094,-4489771145.011351,4720391433.634484,206775477.3781014
5,2453357.8471718226,-4489187183.38258,4720288225.752917,206777406.25581175
6,2453358.097189934,-4488602652.386314,4720196461.583476,206775611.20981392
7,2453358.3472077097,-4488027361.0022545,4720107912.66666,206773664.91434523
8,2453358.597225634,-4487452309.393764,4720013624.620138,206775445.1598671
9,2453358.8472437374,-4486867791.213349,4719921902.536787,206777345.76708692
10,2453359.097261534,-4486282914.917266,4719841628.908486,206775519.81089267
11,2453359.3472789973,-4485707333.561133,4719764421.714077,206773606.40585253
12,2453359.597296612,-4485131880.632153,4719681469.956834,206775421.02268288
13,2453359.8473144006,-4484547006.809361,4719601230.777462,206777291.57627538
14,2453360.0973318764,-4483961985.560398,4719532441.706496,206775434.02869347
15,2453360.3473490216,-4483386311.197313,4719466569.664445,206773552.8610182
16,2453360.597366322,-4482810653.279441,4719394949.667413,206775400.0974801
17,2453360.84738379,-4482225622.372989,4719326188.419493,206777238.83719867
18,2453361.0974009405,-4481640654.246792,4719268875.920243,206775349.0530584
19,2453361.3474177625,-4481065081.69235,4719214330.570097,206773499.49898976
20,2453361.597434743,-4480489413.133311,4719154035.973543,206775377.6439038
21,2453361.8474518857,-4479904421.831971,4719096745.861814,206777182.87914228
22,2453362.097468705,-4479319703.095746,4719050900.170986,206775260.2923095
23,2453362.347485199,-4478744425.4621935,4719007671.358332,206773441.79724127
24,2453362.597501854,-4478168939.055335,4718958694.143673,206775349.21743295
25,2453362.847518666,-4477584182.590777,4718912866.701288,206777119.36248133
26,2453363.097535149,-4476999908.101484,4718878476.412023,206775163.51862937
27,2453363.3475513104,-4476425117.183547,4718846552.407054,206773375.62788317
28,2453363.5975676356,-4475850004.541849,4718808883.000953,206775310.79760814
29,2453363.847584112,-4475265677.051455,4718774508.181463,206777044.39962846
30,2453364.097600254,-4474682040.609756,4718751560.324905,206775054.98254946
31,2453364.3476160774,-4474107927.231729,4718730927.893415,206773297.36638126
32,2453364.597632067,-4473533379.128325,4718704555.228019,206775258.89143223
33,2453364.847648203,-4472949673.989451,4718681621.455845,206776954.6535309
34,2453365.097663999,-4472366868.669294,4718670101.542559,206774931.50688192
35,2453365.3476794795,-4471793623.011416,4718660745.977444,206773203.98109677
36,2453365.597695129,-4471219829.702466,4718645657.510956,206775190.61862427
37,2453365.8477109196,-4470636939.851188,4718634151.69152,206776847.41868052
38,2453366.0977263646,-4470055158.315337,4718634043.711715,206774790.5634916
39,2453366.347741497,-4469482970.226893,4718635948.822161,206773093.10581854
40,2453366.597756802,-4468910121.76114,4718632130.516009,206775103.77983072
41,2453366.847772242,-4468328239.997134,4718632038.001622,206776720.68483973
42,2453367.0977873313,-4467747674.797908,4718643324.38042,206774630.3324415
43,2453367.347802112,-4467176734.093991,4718656472.435694,206772963.09430966
44,2453367.597817067,-4466605020.604055,4718663908.686354,206774996.90646625
45,2453367.847832151,-4466024339.8752,4718675213.197275,206776573.18209004
46,2453368.0978468806,-4465445183.732664,4718697874.706143,206774449.74224037
47,2453368.3478613035,-4464875680.466262,4718722246.33717,206772813.0557573
48,2453368.5978759043,-4464305292.433338,4718740919.867791,206774869.29146212
49,2453368.8478906285,-4463726006.091862,4718763603.375577,206776404.40698647
50,2453369.0979049923,-4463148452.142227,4718797619.009039,206774248.49155214
51,2453369.347919054,-4462580576.845541,4718833193.078519,206772642.8723256
52,2453369.597933295,-4462011705.33281,4718863084.80278,206774721.00292304
53,2453369.8479476543,-4461434007.360469,4718897127.389708,206776214.63257977
54,2453370.097961648,-4460858249.374403,4718942474.222021,206774027.0559309
55,2453370.3479753435,-4460292193.271702,4718989227.678467,206772453.20297012
56,2453370.597989221,-4459725030.131745,4719030316.5521,206774552.8854421
57,2453370.84800321,-4459149115.342136,4719075696.261762,206776004.9076392
58,2453371.098016829,-4458575347.924193,4719132349.297861,206773786.68531856
59,2453371.3480301537,-4458011303.130548,4719190257.02643,206772245.47965264
60,2453371.5980436625,-4457446041.2040205,4719242519.897421,206774366.55544546
61,2453371.848057277,-4456872105.442271,4719299212.585086,206775777.05142292
62,2453372.098070517,-4456300524.234501,4719367144.611368,206773529.398526
63,2453372.348083466,-4455738683.96585,4719436179.283447,206772021.90180188
64,2453372.5980966017,-4455175517.298996,4719499590.738788,206774164.3957892
65,2453372.848109837,-4454603757.668167,4719567569.914753,206775533.64845636
66,2453373.098122693,-4454034559.588285,4719646751.337693,206773257.97811607
67,2453373.348135262,-4453475118.413858,4719726883.241676,206771785.43109158
68,2453373.59814802,-4452914242.525934,4719801415.426944,206773949.55013803
69,2453373.8481608713,-4452344857.670239,4719880652.06245,206775278.0420337
70,2453374.098173339,-4451778241.212725,4719971050.697788,206772975.9623113
71,2453374.3481855234,-4451221395.375367,4720062247.506524,206771539.78089568
72,2453374.5981978993,-4450663007.5974865,4720147869.866289,206773725.90893692
73,2453374.848210362,-4450096198.058641,4720238332.102639,206775014.31539306
74,2453375.098222437,-4449532363.668472,4720339912.848256,206772687.6197925
75,2453375.348234232,-4448978311.474477,4720442139.248954,206771289.3829424
76,2453375.598246221,-4448422611.351622,4720538818.107122,206773498.06593582
77,2453375.8482582904,-4447858579.978479,4720640470.7810545,206774747.2358614
78,2453376.0982699683,-4447297730.4642515,4720753195.081609,206772397.87894648
79,2453376.34828137,-4446746672.694054,4720866412.172879,206771039.29894045
80,2453376.598292968,-4446193862.384516,4720974110.055977,206773271.20938444
81,2453376.8483046396,-4445632814.711371,4721086913.944977,206774482.1226905
82,2453377.098315915,-4445075155.592643,4721210738.955675,206772112.1692314
83,2453377.3483269196,-4444527295.805591,4721334903.326066,206770795.032369
84,2453377.598338121,-4443977580.328583,4721453577.954823,206773050.9013546
85,2453377.848349391,-4443419724.750185,4721577488.683333,206774224.59126806
86,2453378.0983602605,-4442865464.345132,4721712366.094219,206771836.12789494
87,2453378.3483708627,-4442321008.864031,4721847428.569393,206770562.19571692
88,2453378.5983816646,-4441774595.963567,4721977031.536972,206772842.7042456
89,2453378.848392528,-4441220143.461452,4722111998.198373,206773980.13858625
90,2453379.0984029872,-4440669492.461318,4722257872.815697,206771575.145026
91,2453379.3484131834,-4440128649.782004,4722403777.0168,206770346.01669168
92,2453379.5984235806,-4439585749.1593485,4722544252.345445,206772651.6509711
93,2453379.8484340333,-4439034912.34842,4722690216.082707,206773753.58176705
94,2453380.0984440786,-4438488082.675016,4722847024.46119,206771333.77624816
95,2453380.3484538645,-4437951062.135625,4723003705.51662,206770150.73212916
96,2453380.598463854,-4437411883.934695,4723154988.478483,206772481.62830645
97,2453380.848473892,-4436864875.375089,4723311881.445008,206773548.44044122
98,2453381.098483519,-4436322078.336529,4723479551.017898,206771115.13492414
99,2453381.3484928915,-4435789088.139577,4723646934.887859,206769979.00137165
100,2453381.5985024692,-4435253840.861357,4723808951.546383,206772334.82291007
101,2453381.8485120893,-4434710870.896031,4723976696.683693,206773366.42688617
102,2453382.098521295,-4434172314.9835825,4724155145.7901125,206770920.43765575
103,2453382.3485302506,-4433643559.98991,4724333149.548914,206769831.5175111
104,2453382.598539413,-4433112448.320685,4724505817.295191,206772211.4071079
105,2453382.848548612,-4432573722.975463,4724684329.117441,206773207.2132669
106,2453383.098557393,-4432039611.872661,4724873468.021844,206770748.8581025
107,2453383.3485659296,-4431515291.753121,4725062001.09122,206769706.9508944
108,2453383.5985746738,-4430988514.8864155,4725245230.065404,206772109.5726449
109,2453383.848583449,-4430454234.385293,4725434416.240257,206773068.5535949
110,2453384.098591803,-4429924765.695304,4725634148.84064,206770597.7328911
111,2453384.348599917,-4429405073.881877,4725833114.789974,206769602.23294663
112,2453384.598608241,-4428882824.697263,4726026809.738052,206772025.88473254
113,2453384.8486165893,-4428353182.867398,4726226572.966803,206772946.69862372
114,2453385.098624514,-4427828547.738586,4726436798.666457,206770463.02685952
115,2453385.3486322034,-4427313671.259296,4726646097.04592,206769513.0609472
116,2453385.5986401048,-4426796136.349879,4726850159.088087,206771955.8155623
117,2453385.8486480243,-4426271320.822518,4727060398.788424,206772836.94739923
118,2453386.098655517,-4425751704.302922,4727281014.076069,206770339.89230207
119,2453386.3486627806,-4425241824.268069,4727500541.880331,206769434.45550272
120,2453386.598670257,-4424729184.534832,4727714869.849156,206771894.29179928
121,2453386.8486777456,-4424209377.425104,4727935483.363793,206772734.17779094
122,2453387.098684805,-4423694959.207498,4728166382.8918295,206770223.17661962
123,2453387.34869164,-4423190251.600675,4728396035.508938,206769361.24056244
124,2453387.59869869,-4422682683.070473,4728620526.77299,206771836.14358252
125,2453387.848705746,-4422168061.806057,4728851410.075423,206772633.26235628
126,2453388.0987123703,-4421659017.054721,4729092487.2561655,206770107.80388707
127,2453388.348718775,-4421159653.546623,4729332158.962508,206769288.3903425
128,2453388.5987253967,-4420657328.1626835,4729566709.829538,206771776.4172373
129,2453388.8487320184,-4420148066.243351,4729807757.846482,206772529.34804967
130,2453389.0987382056,-4419644566.318315,4730058905.104235,206769989.02328953
131,2453389.348744179,-4419150714.952491,4730308489.25509,206769211.2484508
132,2453389.5987503706,-4418653801.218364,4730552995.110094,206771710.56732318
133,2453389.848756556,-4418150068.816833,4730804101.816852,206772418.02366784
134,2453390.098762305,-4417652281.833008,4731065210.648908,206769862.5545538
135,2453390.348767846,-4417164107.54465,4731324599.711277,206769125.65386036
136,2453390.5987736057,-4416672771.003405,4731578955.027449,206771634.56554392
137,2453390.848779354,-4416174735.406992,4731840013.443631,206772295.4140637
138,2453391.0987846632,-4415682826.642091,4732110974.405928,206769724.6697569
139,2453391.3487897697,-4415200491.635733,4732380059.937276,206769028.0123369
140,2453391.598795097,-4414714895.219579,4732644158.250808,206771544.96365497
141,2453391.848800406,-4414222721.154625,4732915060.415065,206772158.2362211
142,2453392.0988052743,-4413736853.352903,4733195763.099289,206769572.24406692
143,2453392.3488099454,-4413260517.389122,4733474435.727393,206768915.34320357
144,2453392.598814838,-4412780821.691029,4733748169.620886,206771438.93731764
145,2453392.848819707,-4412294671.582186,4734028806.579489,206772003.84108403
146,2453393.0988241336,-4411815005.205326,4734319139.607223,206769402.79637343
147,2453393.348828368,-4411344825.846018,4734607289.02864,206768785.31937006
148,2453393.5988328257,-4410871189.360691,4734890550.133108,206771314.3259254
149,2453393.848837253,-4410391223.569357,4735180811.94581,206771830.25347948
150,2453394.0988412364,-4409917917.035275,4735480662.977547,206769214.52946538
151,2453394.3488450334,-4409454049.884736,4735778177.967541,206768636.30782726
152,2453394.5988490544,-4408986629.252052,4736070856.97172,206771169.67336208
153,2453394.848853039,-4408513006.322905,4736370632.7201805,206771636.21293706
154,2453395.0988565786,-4408046216.257266,4736679888.461703,206769006.37071398
155,2453395.348859937,-4407588815.219408,4736986656.876088,206768467.40993524
156,2453395.5988635207,-4407127765.486478,4737288643.522047,206771004.2675152
157,2453395.8488670615,-4406660642.414134,4737597821.298957,206771421.2120521
158,2453396.098870156,-4406200523.92257,4737916367.482962,206768778.00887233
159,2453396.348873075,-4405749741.4786005,4738232276.229924,206768278.4962435
160,2453396.59887622,-4405295216.381253,4738543459.273755,206770818.17270705
161,2453396.848879317,-4404834748.894645,4738861926.132494,206771185.5260508
162,2453397.098881965,-4404381455.850403,4739189647.456718,206768529.9203634
163,2453397.348884444,-4403937443.349226,4739514582.421669,206768070.22915915
164,2453397.59888715,-4403489595.60312,4739834849.54427,206770612.24836785
165,2453397.848889801,-4403035938.456213,4740162491.396403,206770930.2271151
166,2453398.098892003,-4402589623.79083,4740499271.407817,206768263.37898883
167,2453398.348894041,-4402152531.738979,4740833117.323084,206767844.06786057
168,2453398.5988963065,-4401711513.326887,4741162354.985251,206770388.14897612
169,2453398.8488985114,-4401264820.582576,4741499056.442193,206770657.1791665
170,2453399.098900266,-4400825636.566977,4741844777.365551,206767980.44546124
171,2453399.3489018623,-4400395614.906599,4742187417.625034,206767602.25255108
172,2453399.598903687,-4399961577.351845,4742525510.86828,206770148.30303043
173,2453399.8489054446,-4399522002.6505785,4742871155.029521,206770369.0115466
174,2453400.0989067513,-4399090101.16,4743225697.543299,206767683.93578908
175,2453400.348907905,-4398667299.530296,4743577013.965123,206767347.7676025
176,2453400.5989092886,-4398240394.153816,4743923846.160823,206769895.87101793
177,2453400.8489105985,-4397808090.966418,4744278314.350285,206770069.07181042
178,2453401.0989114563,-4397383623.730492,4744641557.309988,206767377.368815
179,2453401.348912168,-4396968191.715656,4745001429.845064,206767084.28375933
180,2453401.5989131085,-4396548569.880947,4745356882.387079,206769634.68220714
181,2453401.8489139704,-4396123691.750705,4745720053.829628,206769761.35687524
182,2453402.098914379,-4395706810.59404,4746091873.926816,206767064.89137554
183,2453402.348914647,-4395298897.96242,4746460180.297511,206766816.07692888
184,2453402.5989151453,-4394886711.311851,4746824132.218283,206769369.14654872
185,2453402.848915558,-4394469412.087255,4747195883.631814,206769450.41737485
186,2453403.098915517,-4394060269.158731,4747576154.959534,206766751.17431125
187,2453403.3489153413,-4393660026.087188,4747952770.194626,206766547.91489086
188,2453403.5989153963,-4393255426.758183,4748325097.666544,206769104.13103876
189,2453403.8489153595,-4392845860.798147,4748705302.72752,206769141.2224753
190,2453404.0989148687,-4392444608.7627735,4749093896.20695,206766441.26431364
191,2453404.3489142493,-4392052186.010977,4749478692.025303,206766284.89467287
192,2453404.5989138605,-4391655326.786443,4749859267.698568,206768844.78110415
193,2453404.848913374,-4391253649.080655,4750247796.332686,206768838.96366692
194,2453405.098912433,-4390860441.204047,4750644578.954767,206766140.36844167
195,2453405.348911369,-4390475990.15527,4751037422.955961,206766032.20609733
196,2453405.598910536,-4390087024.450757,4751426115.0981045,206768596.2616597
197,2453405.8489095997,-4389693390.543543,4751822832.570849,206768548.77204424
198,2453406.0989082083,-4389308380.54337,4752227666.440562,206765853.54645252
199,2453406.3489067005,-4388932052.972961,4752628421.106135,206765794.79825255
200,2453406.5989054237,-4388551134.510099,4753025092.566447,206768363.39730167
201,2453406.848904037,-4388165700.067874,4753429858.420078,206768275.3324246
202,2453407.0989021957,-4387789041.566161,4753842599.676465,206765585.2996567
