,kboTIME,x,y,z
0,2452222.635717305,5156728599.925703,-3255199752.0242815,-54324282.53543282
1,2452225.6425272278,5163351116.601641,-3259270194.146711,-54329935.53186179
2,2452752.403369229,5504773892.610755,-2882793971.601315,-55326441.03349447
3,2452871.884261098,5277099410.885902,-2839785850.7912793,-55545665.92579414
4,2452897.5193405044,5260869067.188818,-2891885026.0512686,-55592089.68973755
5,2452960.76727206,5338037435.246285,-3011440047.5799036,-55701712.67597033
6,2452972.5667895754,5367513749.170713,-3022051408.004361,-55725347.70764423
7,2454298.938402211,5630187306.083565,-2272120021.1971908,-57911456.613069296
8,2454588.050757112,5859124106.4819765,-2203621324.937218,-58336871.89403796
