,mean,stddev
mass_1,3.8901069176777126e+17,6999999999999999.0
mass_2,1.9098930823222874e+17,1e16
sma_2,25500,500
ecc_2,0.275,0.01
aop_2,13.408102790574251,8
inc_2,55.02407991330482,2
lan_2,42.51898055019364,10
mea_2,182.2,10
