,large_low_synch_low_synch_offset,large_low_synch_low_synch_,large_low_synch_low_fast_offset,large_low_synch_low_fast_,large_low_synch_high_synch_offset,large_low_synch_high_synch_,large_low_synch_high_fast_offset,large_low_synch_high_fast_,large_low_fast_low_synch_offset,large_low_fast_low_synch_,large_low_fast_low_fast_offset,large_low_fast_low_fast_,large_low_fast_high_synch_offset,large_low_fast_high_synch_,large_low_fast_high_fast_offset,large_low_fast_high_fast_,large_high_synch_low_synch_offset,large_high_synch_low_synch_,large_high_synch_low_fast_offset,large_high_synch_low_fast_,large_high_synch_high_synch_offset,large_high_synch_high_synch_,large_high_synch_high_fast_offset,large_high_synch_high_fast_,large_high_fast_low_synch_offset,large_high_fast_low_synch_,large_high_fast_low_fast_offset,large_high_fast_low_fast_,large_high_fast_high_synch_offset,large_high_fast_high_synch_,large_high_fast_high_fast_offset,large_high_fast_high_fast_,shape_low_synch_low_synch_offset,shape_low_synch_low_synch_,shape_low_synch_low_fast_offset,shape_low_synch_low_fast_,shape_low_synch_high_synch_offset,shape_low_synch_high_synch_,shape_low_synch_high_fast_offset,shape_low_synch_high_fast_,shape_low_fast_low_synch_offset,shape_low_fast_low_synch_,shape_low_fast_low_fast_offset,shape_low_fast_low_fast_,shape_low_fast_high_synch_offset,shape_low_fast_high_synch_,shape_low_fast_high_fast_offset,shape_low_fast_high_fast_,shape_high_synch_low_synch_offset,shape_high_synch_low_synch_,shape_high_synch_low_fast_offset,shape_high_synch_low_fast_,shape_high_synch_high_synch_offset,shape_high_synch_high_synch_,shape_high_synch_high_fast_offset,shape_high_synch_high_fast_,shape_high_fast_low_synch_offset,shape_high_fast_low_synch_,shape_high_fast_low_fast_offset,shape_high_fast_low_fast_,shape_high_fast_high_synch_offset,shape_high_fast_high_synch_,shape_high_fast_high_fast_offset,shape_high_fast_high_fast_
shape_low_synch_low_fast_offset,1622.2522931294225,1622.283500622211,1191.0738430445933,1191.0779585131609,1264.007245555385,1264.0845600510213,1682.9730843060656,1683.159486888041,647.5969243541476,647.6358798023302,310.7027533089102,310.72811940713444,653.2341723510135,653.2398712772319,265.6467666493538,264.65152993058757,1598.3406748301738,1598.550464507503,1109.7104842957128,1109.7986473475162,756.3422841294234,756.3237565373704,268.0032115783415,266.93346494193065,238.33768570180422,238.14171455184777,744.826500953167,744.7814634794158,1246.3120923055408,1246.3968088055635,794.8337773943477,794.820736470558,86.13752926069785,86.1347245862183,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_fast_,1622.2242550614972,1622.2522931294225,1191.0721660281636,1191.0738430445933,1263.9315399775173,1264.007245555385,1682.7880486360355,1682.9730843060656,647.5617240534094,647.5969243541476,310.6838896141407,310.7027533089101,653.2334322022497,653.2341723510135,266.6737074184707,265.6467666493539,1598.1324802989827,1598.3406748301738,1109.6245006777997,1109.7104842957128,756.3638853631154,756.3422841294234,269.0888104928804,268.0032115783416,238.54338970405843,238.33768570180433,744.8753065209542,744.826500953167,1246.2291823328994,1246.312092305541,794.8502333696207,794.8337773943476,86.18704035369878,86.1375292606978,1.7425131922863972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_offset,1618.9986339269742,1619.0555747125484,1181.051607801867,1181.0649715818026,1250.5665066946754,1250.6441006161967,1676.1758878848646,1676.3693195620388,681.9761400813452,682.0110685165612,271.5903155177529,271.61567949675066,635.0184387473946,635.0132092926195,298.77285678791475,298.4591392228489,1580.5773188677229,1580.794179809235,1092.3941099862832,1092.4809724394204,724.2912596668994,724.2677253722753,292.8169407977132,292.1442115460175,277.95679474248476,277.7736836124327,727.9716177004916,727.9161493404208,1233.336220037248,1233.422598487585,779.4753273659882,779.4585030606765,71.65077415314795,71.83135382627817,42.43588035118269,42.48267012522842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_,1618.9445500371485,1618.9986339269742,1181.0406200176405,1181.051607801867,1250.4905741851396,1250.5665066946754,1675.983849860412,1676.1758878848648,681.9447818750062,681.9761400813452,271.57252356586935,271.5903155177529,635.0293239708161,635.0184387473946,299.11611012864967,298.77285678791486,1580.3620822583644,1580.5773188677229,1092.3095333323467,1092.3941099862832,724.3180564346237,724.2912596668994,293.5149897448726,292.8169407977133,278.1482902953134,277.9567947424848,728.031206457698,727.9716177004917,1233.251716150724,1233.3362200372483,779.495836571262,779.4753273659883,71.52216414388356,71.6507741531479,42.436351370024724,42.43588035118265,1.7425131922864354,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_offset,1630.5381243065592,1630.5909672794944,1195.3832953279828,1195.390690512333,1263.9870828227301,1264.0594383283785,1686.8204712288887,1687.0062652241613,672.5091034137356,672.5437402549038,278.11219048109785,278.1267581636529,651.2127380323383,651.2056811581369,292.54241828918293,292.07551981987774,1585.757582442681,1585.9681051267319,1105.9711750164788,1106.054293843319,732.5493172507057,732.5217285871638,290.4048819829384,289.5076493050042,271.8286260035255,271.64219351572945,744.3594367422487,744.3027919021706,1246.806496883662,1246.8871463817923,796.1026585114416,796.0809943802095,90.1191655658309,90.26533468180402,36.9105989313051,36.95268302769837,18.715451635039898,18.817138999756395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_,1630.4879677071258,1630.5381243065592,1195.3782097846072,1195.383295327983,1263.9163711804733,1263.9870828227304,1686.636063739693,1686.8204712288887,672.478150371977,672.5091034137354,278.10499995269396,278.1121904810979,651.225281444549,651.2127380323384,293.0560922022082,292.5424182891829,1585.548673669392,1585.7575824426813,1105.8903226814507,1105.9711750164788,732.5801151522728,732.5493172507057,291.32053594532965,290.4048819829384,272.0237435410924,271.8286260035255,744.4200865788407,744.3594367422488,1246.7277087347659,1246.8064968836622,796.1279825377667,796.1026585114416,90.01032595784653,90.11916556583091,36.93522262604135,36.910598931304996,18.77727059992507,18.71545163503997,1.742513192286319,0.0,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_offset,1630.8317242591577,1630.8759562643886,1198.4623964481298,1198.4673133675658,1268.9899167609374,1269.0631113802779,1689.2134020096694,1689.397266341952,659.1839411326791,659.2197932575463,296.410409400318,296.42837700887645,657.9649351827267,657.9658624790541,278.79978124799595,277.9831627048908,1594.5003113827142,1594.7085398877612,1112.873420206231,1112.9579406334142,747.3667920202831,747.342457599558,280.6030015003827,279.5882053435763,255.03261024107945,254.84314602912224,750.3808815837369,750.3302649998086,1251.62513801032,1251.7062098370118,801.3071066470701,801.2899667977092,93.588407557045,93.5779678126866,17.45120898413846,17.53553106736832,26.126434118914425,26.13100071359746,19.983454645523583,20.032477994448946,0.0,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_,1630.7903147059144,1630.831724259158,1198.4598116322793,1198.4623964481298,1268.9183393645108,1268.9899167609374,1689.0309073222475,1689.2134020096696,659.1517770849466,659.183941132679,296.3991840831476,296.4104094003179,657.9689813174948,657.9649351827267,279.66103718141306,278.79978124799595,1594.293676514078,1594.5003113827142,1112.7910769020752,1112.873420206231,747.3942319762107,747.366792020283,281.63492496129214,280.6030015003827,255.2311052897745,255.0326102410795,750.4352864768977,750.3808815837369,1251.5458744105126,1251.62513801032,801.3276275982602,801.3071066470701,93.63413727212406,93.58840755704497,17.686809645863093,17.45120898413844,26.21924881443224,26.126434118914418,20.029509664459923,19.983454645523516,1.7425131922863684,0.0,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_offset,1635.1206620867833,1635.1608971414691,1205.9069631347968,1205.9108328452598,1277.620952339685,1277.6942759424307,1694.9369276980929,1695.1175835537742,646.3502639714518,646.389141611122,310.7619519147052,310.78365690635576,668.9112158617482,668.9185978914938,272.1470147026197,271.0158419761825,1602.2693933062308,1602.4743206111852,1122.9314160723316,1123.0170357898658,760.4254033007807,760.4039392972044,275.3583081300296,274.23217292808664,240.86754412397664,240.68148063545132,760.8422125129703,760.7979440970768,1260.1608225948103,1260.2414442460106,811.3737971626028,811.3595448570993,104.21171762523002,104.20338889537479,18.174382488725705,18.280837464942305,40.35498220746655,40.36987476890935,34.87357764888795,34.94149372627746,14.931887050952986,15.121290119602323,0.0,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_,1635.0832907944007,1635.1206620867836,1205.9054175105723,1205.906963134797,1277.5492216464645,1277.6209523396851,1694.7576291553046,1694.9369276980933,646.3151743469597,646.3502639714518,310.74665378793804,310.7619519147052,668.9085492214082,668.9112158617484,273.3027325447554,272.1470147026197,1602.0660458423993,1602.269393306231,1122.847931385508,1122.9314160723316,760.4498962002386,760.4254033007808,276.4987774521994,275.3583081300297,241.06324060480955,240.8675441239767,760.890115110805,760.8422125129705,1260.081980925037,1260.1608225948105,811.3913367746056,811.3737971626028,104.2463575556367,104.21171762523,18.217349749988905,18.17438248872574,40.41040038523873,40.35498220746658,34.85831195666145,34.87357764888792,14.889905602196542,14.931887050953014,1.742513192286349,0.0,,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_offset,1624.672744628856,1624.7142183316512,1191.2405487447193,1191.2478442903762,1262.6209290750314,1262.698005798297,1683.9055315758133,1684.093843887656,660.7915149714438,660.8296780449914,297.15921532156744,297.1841095906314,650.343055617988,650.348481606691,276.624221327113,276.01456913009997,1593.9854589936235,1594.196220624208,1106.8473420719008,1106.9349671317468,746.6894724668562,746.6680614964741,276.5488517210196,275.59330344161935,254.0172459928909,253.83038622270686,742.5173252465369,742.470538963938,1245.2092609425176,1245.2943204271596,793.2677047684119,793.2548713596974,84.81209059379125,84.82060474905185,16.272157331028037,16.38016315794855,26.9365525722115,26.977015713872035,21.44947555588212,21.598988060174534,9.219810335526084,10.186101771185946,19.43375159342094,19.552335232574684,0.0,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_,1624.634288582163,1624.6727446288562,1191.2356477512703,1191.240548744719,1262.5454713847507,1262.6209290750314,1683.7185892544112,1683.9055315758133,660.7569969480701,660.7915149714438,297.1410466128743,297.1592153215674,650.3426174213286,650.3430556179882,277.2896662764191,276.62422132711305,1593.7762942074871,1593.9854589936235,1106.7618945100564,1106.8473420719008,746.7139963348185,746.6894724668562,277.5224693218413,276.5488517210197,254.2131355534934,254.017245992891,742.5679120543422,742.517325246537,1245.1260093187088,1245.2092609425176,793.283920256899,793.2677047684119,84.8382899520951,84.8120905937912,16.3748853934346,16.272157331028033,26.959779139120275,26.93655257221148,21.44322448142077,21.44947555588203,9.200102382392886,9.219810335526194,19.431797548334472,19.433751593420997,1.7425131922863608,0.0,,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_offset,1630.3531796806208,1630.3877545842063,1200.6444147757275,1200.6477018145463,1272.9917281569815,1273.0668776850864,1690.6904402604189,1690.8732833389934,645.3542905044749,645.3936225367909,312.9863338562356,313.009502893017,663.6405523431067,663.6488995881975,268.39399289891674,267.284456250098,1602.0140344942238,1602.2202084783987,1118.6721711689988,1118.7591491207518,760.8983683674685,760.877999560555,271.5652059005,270.45635394514795,238.02389250256812,237.8333852034773,755.3762821127798,755.3328681375098,1255.432703299995,1255.5151941569243,805.6544050529149,805.6415169549701,97.92099143141579,97.91271169428664,11.838790836030235,11.96257994388135,43.46957821851093,43.48180520760184,37.95891480714771,38.00748393348051,17.996651749129956,18.112546343856557,6.3586323728714875,6.918275687898745,16.571072217921817,16.692716892592234,0.0,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_,1630.321618874726,1630.3531796806208,1200.643504241894,1200.6444147757275,1272.9181736734376,1272.991728156982,1690.5089555708298,1690.6904402604189,645.3187325635844,645.3542905044749,312.9695262217721,312.9863338562356,663.6369505896769,663.6405523431067,269.52682086781545,268.3939928989168,1601.809443611083,1602.0140344942238,1118.587332921836,1118.6721711689988,760.9217698285094,760.8983683674686,272.68899556891256,271.5652059005001,238.22413090309612,238.02389250256815,755.4233510698871,755.3762821127798,1255.3519950311556,1255.432703299995,805.670597426832,805.6544050529149,97.95641875241523,97.92099143141573,11.90911073637618,11.838790836030238,43.499415153954544,43.46957821851095,37.9615738638057,37.95891480714766,18.006509390123185,17.996651749129978,6.886710702989233,6.358632372871528,16.7394656334889,16.571072217921838,1.7425131922863397,0.0,,,,,,,,,,,,,,,,
shape_high_synch_low_synch_offset,1602.7162059953152,1602.7608146475627,1162.5916196084545,1162.6061034026027,1233.9127866024392,1233.9967465524626,1661.3716925358121,1661.5731410941034,682.6258312746253,682.6626871417614,274.35510063194073,274.3894286553715,615.9680437018002,615.9646164164665,294.8610199498927,294.59121503052165,1577.1085942402592,1577.33232911247,1076.561898599938,1076.6535890804228,721.3556705648875,721.3380753788616,287.24118289415435,286.6768848099675,273.13897222241803,272.9467061826432,708.3310992952117,708.2773316596662,1216.414304956618,1216.507264619593,759.0595095490808,759.0474414223725,49.18795175870474,49.39453843970597,38.628385742095865,38.52427816551101,22.62185119335597,22.711396756754702,41.249622185815156,41.228049487528764,45.6591168451896,45.75144342495454,56.22679397937319,56.29338825438872,36.80650557627969,36.875392144028424,49.90506342370353,49.98480577777758,0.0,,,,,,,,,,,,,,,
