,kboTIME,x,y,z
0,2453440.443705927,-6265694094.170481,-1188828771.7002256,386421072.4670904
1,2453440.693715195,-6265551390.470159,-1188290569.3255818,386421156.27176124
2,2453440.9437242923,-6265414976.61537,-1187743949.3883636,386417784.46120036
3,2453441.19373293,-6265290022.800758,-1187200150.0591767,386415826.99626327
4,2453441.4437415344,-6265164271.997528,-1186663880.911387,386417313.5531467
5,2453441.6937503894,-6265032661.856418,-1186123889.5646245,386417356.5303495
6,2453441.943759066,-6264907495.144542,-1185575589.4648724,386413968.1080949
7,2453442.193767285,-6264793730.374575,-1185030298.6123948,386412052.804694
8,2453442.4437754755,-6264679023.9017935,-1184492532.312693,386413556.07828426
9,2453442.6937839147,-6264558524.951625,-1183950959.7478588,386413556.504526
10,2453442.9437921694,-6264444620.268965,-1183401189.0044484,386410150.7859933
11,2453443.1937999665,-6264342055.285181,-1182854614.5253375,386408276.55210555
12,2453443.4438077416,-6264238403.460309,-1182315555.9816837,386409794.4712029
13,2453443.693815763,-6264129027.0976715,-1181772607.4473722,386409750.7572097
14,2453443.9438235937,-6264026393.320835,-1181221572.9327374,386406327.2030761
15,2453444.1938309674,-6263935033.139169,-1180673919.94193,386404493.09119636
16,2453444.4438383253,-6263842440.855404,-1180133771.2294135,386406023.7510265
17,2453444.6938459272,-6263744193.281168,-1179589649.136508,386405934.50256103
18,2453444.9438533317,-6263652834.283976,-1179037554.8438437,386402492.7696562
19,2453445.1938602813,-6263572679.1605425,-1178489025.5320678,386400698.0186315
20,2453445.4438672196,-6263491146.803345,-1177947985.830404,386402239.714595
21,2453445.693874401,-6263404029.884263,-1177402889.7577524,386402103.75854266
22,2453445.943881378,-6263323945.34192,-1176849936.8637676,386398643.71871847
23,2453446.193887901,-6263254991.518457,-1176300730.608022,386396887.7664677
24,2453446.443894419,-6263184515.650669,-1175758996.350396,386398439.00181764
25,2453446.693901178,-6263108527.544371,-1175213123.2217097,386398255.3893172
26,2453446.943907726,-6263039713.501379,-1174659510.282736,386394777.12856305
27,2453447.1939138216,-6262981953.719115,-1174109823.8551714,386393059.6082232
28,2453447.443919918,-6262922527.542965,-1173567588.9434805,386394619.08808386
29,2453447.6939262534,-6262857663.111678,-1173021133.2419846,386394387.08676493
30,2453447.943932371,-6262800112.352593,-1172467056.402709,386390890.89611584
31,2453448.193938039,-6262753536.184888,-1171917084.1702988,386389211.6264054
32,2453448.4439437124,-6262705149.840214,-1171374540.1626992,386390778.2481637
33,2453448.6939496226,-6262651400.918906,-1170827694.102816,386390497.33266294
34,2453448.9439553097,-6262605103.212271,-1170273347.2497694,386386983.69907206
35,2453449.1939605474,-6262569697.28944,-1169723281.3093605,386385342.67613626
36,2453449.443965798,-6262532338.062733,-1169180617.5364149,386386915.5225577
37,2453449.693971282,-6262489693.656561,-1168633571.1596763,386386585.3687328
38,2453449.9439765364,-6262454635.9461355,-1168079145.9969096,386383054.97047555
39,2453450.1939813443,-6262430384.144694,-1167529176.2324271,386381452.36490774
40,2453450.44398617,-6262404036.659063,-1166986579.8372567,386383030.7028571
41,2453450.6939912275,-6262372483.137269,-1166439521.0358496,386382651.1878621
42,2453450.9439960495,-6262348649.744239,-1165885207.093399,386379104.89587635
43,2453451.194000426,-6262335533.400684,-1165335521.1724844,386377541.0556129
44,2453451.4440048267,-6262320179.842765,-1164793177.098335,386379124.34042925
45,2453451.6940094563,-6262299701.180766,-1164246291.5952773,386378695.54804933
46,2453451.9440138447,-6262287074.064086,-1163692276.2046118,386375134.4320159
47,2453452.19401779,-6262285072.255516,-1163143059.553555,386373609.8893299
48,2453452.4440217647,-6262280692.67652,-1162601150.5219836,386375197.77253854
49,2453452.6940259663,-6262271270.777909,-1162054621.8550477,386374720.0009367
50,2453452.9440299203,-6262269829.878939,-1161501090.1420956,386371145.3367454
51,2453453.1940334337,-6262278919.790588,-1160952525.952894,386369660.8155702
52,2453453.4440369825,-6262285492.495052,-1160411232.4889095,386371253.15168536
53,2453453.694040755,-6262287107.600573,-1159865242.0566082,386370726.9188507
54,2453453.9440442743,-6262296831.272029,-1159312377.0122626,386367140.19238394
55,2453454.194047355,-6262316988.644389,-1158764646.3424323,386365696.6105243
56,2453454.444050477,-6262334490.652001,-1158224146.9073734,386367293.4572394
57,2453454.6940538203,-6262347121.812929,-1157678874.1372418,386366719.4982693
58,2453454.944056904,-6262367987.301642,-1157126856.823925,386363122.39943314
59,2453455.194059552,-6262399186.918954,-1156580138.845079,386361720.8594996
60,2453455.4440622474,-6262427594.453331,-1156040610.1297681,386363322.4651589
61,2453455.6940651606,-6262451220.015789,-1155496232.816964,386362701.7153914
62,2453455.944067809,-6262483203.938612,-1154945242.7537668,386359096.1166176
63,2453456.194070024,-6262525420.091388,-1154399715.185009,386357737.88024104
64,2453456.4440722913,-6262564709.022682,-1153861332.591685,386359344.6535727
65,2453456.6940747746,-6262599307.044584,-1153318027.427946,386358678.21306175
66,2453456.9440769865,-6262642385.775373,-1152768243.1652176,386355066.12840414
67,2453457.1940787686,-6262695592.612078,-1152224082.8923974,386353752.57056135
68,2453457.4440806084,-6262745738.76697,-1151687021.1962054,386355365.03033215
69,2453457.6940826606,-6262791287.281217,-1151144964.4693923,386354654.1082713
70,2453457.944084436,-6262845437.163702,-1150596564.3223646,386351037.6326434
71,2453458.1940857847,-6262909608.849288,-1150053948.1623557,386349770.17660075
72,2453458.444087196,-6262970588.110427,-1149518382.301547,386351388.88269943
73,2453458.6940888176,-6263027065.161947,-1148977750.7055657,386350634.72432315
74,2453458.9440901564,-6263092262.483008,-1148430913.578335,386347015.9564107
75,2453459.1940910704,-6263167373.106818,-1147890019.1122751,386345795.9937057
76,2453459.444092054,-6263239161.252936,-1147356125.0249083,386347421.464885
77,2453459.694093243,-6263306544.670305,-1146817096.4929538,386346625.26685214
78,2453459.944094145,-6263382765.364343,-1146272002.7023444,386343006.22237873
79,2453460.1940946253,-6263468788.577945,-1145733009.0854206,386341835.02503556
80,2453460.44409518,-6263551360.855166,-1145200964.4995978,386343467.65086603
81,2453460.6940959375,-6263629627.756809,-1144663718.9685225,386342630.4729625
82,2453460.9440964013,-6263716846.849955,-1144120550.9775317,386339012.99635386
83,2453461.1940964474,-6263813755.251873,-1143583639.6378913,386337891.6294228
84,2453461.4440965727,-6263907085.7003765,-1143053624.7318106,386339531.58445525
