,kboTIME,x,y,z
0,2452193.0272105173,5308571226.06202,-3982294998.900409,100738819.77361417
1,2452193.152200206,5308705161.875841,-3982561539.4771943,100740414.746032
2,2452193.2771899793,5308837961.647588,-3982825967.869466,100741183.70892264
3,2452193.4021798256,5308968683.1355715,-3983090013.11821,100741877.07254888
4,2452193.5271696807,5309097998.035588,-3983355507.2637568,100743289.65482426
5,2452193.6521594673,5309227796.291291,-3983623305.704768,100745792.66200139
6,2452193.7771491376,5309360073.060324,-3983892782.6317706,100749115.10496926
7,2452193.9021387044,5309495753.724602,-3984162198.6394835,100752503.36001255
8,2452194.0271282312,5309634148.8146,-3984429724.056466,100755164.91976573
9,2452194.152117797,5309773359.804823,-3984694515.424309,100756735.04018617
10,2452194.277107448,5309911396.835537,-3984957211.2624736,100757491.50744367
11,2452194.402097171,5310047350.211903,-3985219555.1972885,100758191.06338
12,2452194.5270869024,5310181925.865792,-3985483368.3683496,100759623.8072126
13,2452194.6520765633,5310317029.483923,-3985749476.190923,100762147.95547628
14,2452194.7770661083,5310454644.180261,-3986017221.429549,100765478.9078579
15,2452194.902055551,5310595662.573521,-3986284850.3000207,100768856.8234799
16,2452195.0270449556,5310739360.978184,-3986550544.251118,100771494.03361273
17,2452195.152034401,5310883825.321366,-3986813489.8814406,100773038.84047987
18,2452195.2770239324,5311027077.992577,-3987074356.991634,100773782.60316706
19,2452195.4020135356,5311168242.102528,-3987334903.2802725,100774488.17207481
20,2452195.527003146,5311308057.59976,-3987596938.4506865,100775940.69495058
21,2452195.651992684,5311448445.339626,-3987861257.694401,100778485.29370977
22,2452195.7769821067,5311591375.795122,-3988127172.548881,100781823.842134
23,2452195.901971428,5311737708.547232,-3988392915.374976,100785190.50803138
24,2452196.026960714,5311886685.898252,-3988656679.2854075,100787802.69526076
25,2452196.151950042,5312036378.784097,-3988917681.182681,100789321.85715272
26,2452196.2769394577,5312184822.41858,-3989176621.9572225,100790052.84021784
27,2452196.401928944,5312331172.967546,-3989435272.867133,100790764.37844944
28,2452196.5269184355,5312476204.167563,-3989695431.6519284,100792236.4366591
29,2452196.6519078547,5312621851.464848,-3989957863.052599,100794800.94096684
30,2452196.776897158,5312770072.099353,-3990221847.592305,100798146.32845616
31,2452196.9018863617,5312921692.351333,-3990485604.3095927,100801501.00315523
32,2452197.0268755318,5313075920.726897,-3990747338.5259366,100804087.67386961
33,2452197.1518647466,5313230813.733741,-3991006297.6901703,100805581.04582001
34,2452197.2768540485,5313384419.984047,-3991263213.5863595,100806299.36321163
35,2452197.401843421,5313535928.941632,-3991519870.5197625,100807017.01657963
36,2452197.526832798,5313686147.895863,-3991778053.7463274,100808508.55745482
37,2452197.6518221013,5313837026.30549,-3992038497.342779,100811092.6184907
38,2452197.7768112887,5313990507.593272,-3992300451.043756,100814444.2928629
39,2452197.9018003778,5314147384.48994,-3992562121.105662,100817786.44972587
40,2452198.0267894357,5314306831.93599,-3992821725.603243,100820347.33329155
41,2452198.1517785396,5314466892.583081,-3993078542.768093,100821814.99719216
42,2452198.276767732,5314625629.016961,-3993333335.075416,100822520.98920393
43,2452198.401756995,5314782264.237797,-3993587899.3638716,100823245.12717056
44,2452198.5267462595,5314937638.848199,-3993844007.8919044,100824756.32002713
45,2452198.65173545,5315093715.742703,-3994102363.869093,100827359.81260109
46,2452198.7767245253,5315252423.9527235,-3994362186.477792,100830717.45032167
47,2452198.901713503,5315414522.426578,-3994621669.7371397,100834046.79746486
48,2452199.0267024525,5315579152.785732,-3994879045.0164156,100836581.8619945
49,2452199.15169145,5315744344.408191,-3995133621.5574093,100838024.13805246
50,2452199.2766805356,5315908174.430504,-3995386192.3145423,100838718.378464
51,2452199.4016696913,5316069899.623789,-3995638566.141689,100839449.59701611
52,2452199.5266588484,5316230393.660575,-3995892501.788555,100840980.8318205
53,2452199.6516479296,5316391632.296444,-3996148671.4022484,100843603.84887242
54,2452199.7766368957,5316555529.607403,-3996406263.856152,100846967.3453145
55,2452199.9016257664,5316722810.542127,-3996663461.478292,100850283.81156063
56,2452200.02661461,5316892583.664988,-3996918509.4670362,100852793.24546981
57,2452200.151603504,5317062865.671906,-3997170748.2895,100854210.66942
58,2452200.276592488,5317231748.8282,-3997421001.1549044,100854893.93848276
59,2452200.4015815402,5317398523.905311,-3997671088.40677,100855633.02913667
60,2452200.5265705925,5317564097.397015,-3997922754.7747283,100857184.8817997
61,2452200.6515595685,5317730457.345542,-3998176641.15294,100859827.69620468
62,2452200.776548429,5317899502.315598,-3998431906.353536,100863197.12414217
63,2452200.901537196,5318071923.052475,-3998686721.558271,100866500.81428482
64,2452201.026525938,5318246795.338177,-3998939346.3201632,100868984.97845125
65,2452201.1515147323,5318422123.784563,-3999189152.532446,100870378.25074722
66,2452201.276503617,5318596016.361506,-3999436993.420553,100871051.48168589
67,2452201.4014925696,5318767798.06201,-3999684700.2833815,100871799.37562704
68,2452201.526481521,5318938407.9442835,-3999934003.3179274,100873372.55015898
69,2452201.651470395,5319109845.760276,-4000185511.978827,100876035.55523467
70,2452201.7764591533,5319283994.012914,-4000438355.2682743,100879411.10396363
71,2452201.90144782,5319461509.050839,-4000690693.764679,100882702.23670745
72,2452202.0264364644,5319641434.158196,-4000940801.8918753,100885161.60138728
73,2452202.151425163,5319821762.464091,-4001188083.155652,100886531.52330472
74,2452202.276413952,5320000618.213509,-4001433420.5452323,100887195.73784518
75,2452202.4014028083,5320177360.831252,-4001678655.772512,100887953.44120646
76,2452202.526391662,5320352961.6723,-4001925503.9889297,100889548.70506288
77,2452202.651380438,5320529431.616519,-4002174543.0278306,100892232.35028529
78,2452202.7763690986,5320708636.557562,-4002424872.337379,100895614.26193811
79,2452202.9013576685,5320891198.262453,-4002674642.434691,100898893.10697412
80,2452203.026346219,5321076127.809466,-4002922143.1224113,100901328.18976235
81,2452203.1513348245,5321261407.447386,-4003166809.692426,100902675.6023636
82,2452203.276323522,5321445178.259606,-4003409554.633153,100903331.85087132
83,2452203.401312286,5321626834.300167,-4003652229.5209208,100904100.38622284
84,2452203.526301046,5321807378.940896,-4003896533.950234,100905718.51334979
85,2452203.6512897266,5321988833.601659,-4004143013.9581423,100908423.24911787
86,2452203.7762782928,5322173047.021426,-4004390739.7010627,100911811.76525475
87,2452203.9012667704,5322360606.2079525,-4004637852.177773,100915078.59173179
88,2452204.02625523,5322550490.332267,-4004882657.0713224,100917489.9079354
89,2452204.1512437467,5322740671.3655,-4005124621.622184,100918815.64436722
90,2452204.276232356,5322929307.784817,-4005364687.5432324,100919464.96011186
91,2452204.4012210313,5323115828.457725,-4005604715.722523,100920245.32277013
92,2452204.526209701,5323301268.480597,-4005846389.6898603,100921887.0520227
93,2452204.6511982903,5323487659.219387,-4006090223.519588,100924613.29021384
94,2452204.7761867656,5323676831.715257,-4006335258.346727,100928008.61449791
95,2452204.901175154,5323869338.046613,-4006579626.197055,100931263.65575482
96,2452205.026163527,5324064125.7826,-4006821649.1306677,100933651.68511678
97,2452205.1511519584,5324259157.219883,-4007060826.4895916,100934956.53928544
98,2452205.276140483,5324452608.77708,-4007298128.9278283,100935599.9090538
99,2452205.4011290725,5324643944.30671,-4007535426.0898795,100936393.03962159
100,2452205.5261176554,5324834230.325696,-4007774384.938143,100938059.0492127
101,2452205.6511061573,5325025507.547047,-4008015487.4276924,100940807.1394825
102,2452205.7760945456,5325219588.774151,-4008257745.9516025,100944209.41573812
103,2452205.901082848,5325416990.994346,-4008499284.1112504,100947452.84900618
104,2452206.0260711377,5325616630.487807,-4008738440.836273,100949818.01694514
105,2452206.151059488,5325816460.480989,-4008974747.7144775,100951102.72621228
106,2452206.276047931,5326014675.874741,-4009209204.049947,100951741.07441306
107,2452206.401036439,5326210775.666256,-4009443687.6866517,100952547.84427072
108,2452206.5260249386,5326405857.478299,-4009679848.522689,100954238.73860359
109,2452206.6510133566,5326601970.767854,-4009918136.2477713,100957008.9564898
110,2452206.776001661,5326800909.564781,-4010157534.8019404,100960418.25795364
111,2452206.9009898817,5327003155.612954,-4010396159.9142632,100963650.1946242
112,2452207.025978091,5327207594.224763,-4010632367.872427,100965992.86339737
113,2452207.1509663635,5327412170.162548,-4010865722.645746,100967258.10055949
114,2452207.2759547294,5327615097.343899,-4011097251.889893,100967892.28198458
115,2452207.4009431587,5327815910.059264,-4011328841.08995,100968713.48682143
116,2452207.5259315786,5328015736.712746,-4011562122.5888906,100970429.79076338
117,2452207.650919916,5328216634.899124,-4011797513.675526,100973222.33262515
118,2452207.7759081405,5328420379.344121,-4012033970.135174,100976638.65744688
119,2452207.9008962824,5328627416.405847,-4012269600.3799367,100979859.13899994
120,2452208.025884416,5328836600.758994,-4012502778.539862,100982179.60395147
121,2452208.150872614,5329045869.310197,-4012733101.0928035,100983425.97374701
122,2452208.2758609056,5329253455.522555,-4012961623.7400227,100984056.77032758
123,2452208.40084926,5329458929.117832,-4013190239.047936,100984893.12714958
124,2452208.525837604,5329663448.947854,-4013420561.3195915,100986635.28329325
125,2452208.650825864,5329869080.136653,-4013652975.317694,100989450.26378083
