,Unnamed: 0,kboTIME,x,y,z
0,0,2454045.230419109,1938642162.4087372,5997001454.102154,-644251390.5410093
1,1,2454319.0548213054,1830663231.5903375,6216957564.1366,-627855600.401098
2,2,2454338.10605821,1794357234.3408184,6178698706.552164,-626707554.5237935
3,3,2455105.1497953846,1466522298.5062194,6103738157.055853,-579817787.2570883
4,4,2455177.6073485254,1560324493.3291926,5979481809.997028,-575319760.2926521
5,5,2456577.2850346887,860969217.5492684,6067439934.942514,-486167855.1456632
6,6,2456660.8611608744,1000215285.5988821,5969668754.190715,-480710295.3672782
