,mean,stddev
mass_1,7.700365849955447e+18,1e+17
mass_2,4.1996341500445537e+18,0.0
sma_2,3810.0,50.0
ecc_2,0.334,0.01
aop_2,209.57150068212349,0.6
inc_2,55.13556573677207,0.6
lan_2,95.34093552162474,1.0
mea_2,353.0,0.6
lat_offset,0.0,0.005
long_offset,0.0,0.005
