,mean,stddev
mass_1,1.1924480565371026e+20,3e+18
mass_2,3.7551943462897526e+18,3.755194346289753e+17
sma_2,47500.0,200.0
ecc_2,0.18,0.1
aop_2,17.026599561584998,2.0
inc_2,84.46083811521568,0.6
lan_2,203.21467383975272,0.6
mea_2,289.0,0.6
j2r2_1,3000000,1.0
sprate_1,0.00012135511417009659,0.0
spinc_1,86.46083811521568,0.0
splan_1,201.21467383975272,0.0
