,mean,stddev
mass_1,6.15813158123751E+018,3.3783E+017
mass_2,5.29591951575256E+018,6E+016
mass_3,6.34537112994884E+017,6E+016
sma_2,845.968142001924,185.72
ecc_2,0.128102641215458,0.11157
aop_2,49.60828423,63
inc_2,77.72614777,6
lan_2,322.8600363,10
mea_2,200.5226252,16
sma_3,7395.977476023,120
ecc_3,0.294392416818156,0.009
aop_3,341.923059670196,2
inc_3,60.5744253738684,2
lan_3,320.05038064398,1
mea_3,281.190650781655,3
