,kboTIME,x,y,z
0,2453856.4355429816,-4983216835.297527,-3344160616.949503,15701315.989945406
1,2453856.4659526986,-4983258519.57714,-3344111660.838042,15700657.98653961
2,2453856.498822398,-4983303559.543321,-3344058604.3417296,15699873.043768885
3,2453857.3714829786,-4984540790.58292,-3342655958.0512443,15676696.505121464
4,2453912.301094898,-5095713968.185252,-3309778186.4007688,14257812.90288806
5,2453915.2996563776,-5102560546.8715515,-3311542462.4172773,14180278.89464903
6,2453915.312595257,-5102589629.803556,-3311550993.0143633,14179980.395440102
7,2453916.280020398,-5104789840.181935,-3312202452.926645,14154827.014626743
8,2454152.4996338454,-4896220283.828563,-3612802026.4615135,8053007.285434247
9,2454152.5467281193,-4896149624.710822,-3612711515.101848,8052276.795989991
10,2454236.227453873,-4919085661.793598,-3448683870.2522807,5885296.791557074
11,2454236.2625227515,-4919149118.415222,-3448644092.387867,5884795.122262954
12,2454236.267302599,-4919157752.648571,-3448638670.76328,5884725.286028862
13,2454478.682494779,-4890549753.857267,-3789606914.7745614,-378258.2047371865
14,2454478.685285051,-4890542244.177679,-3789605122.545357,-378308.6681263447
15,2455007.3895432577,-4821617335.504083,-3676416554.3587823,-14052251.851291658
16,2455007.3952228045,-4821630053.955109,-3676419229.786496,-14052414.367120028
17,2455007.4009023514,-4821642773.772135,-3676421901.2837873,-14052579.186407804
18,2455007.4065918988,-4821655517.561975,-3676424573.595468,-14052746.582945347
19,2455007.4122714456,-4821668240.732953,-3676427237.3860607,-14052915.942924738
20,2455007.417960992,-4821680988.289872,-3676429902.1005054,-14053087.834365368
21,2455007.423670537,-4821693782.850185,-3676432572.463532,-14053262.54556227
22,2455213.633433786,-4691300212.165944,-4026089651.5144744,-19374221.19129276
23,2455213.6397043997,-4691283803.619149,-4026084415.657915,-19374323.530776735
24,2455213.645955011,-4691267442.448826,-4026079190.8959374,-19374427.287375446
25,2455213.652205622,-4691251076.501637,-4026073960.3313117,-19374532.87370109
26,2455213.658466234,-4691234679.765987,-4026068715.381751,-19374640.549373627
27,2455213.664746848,-4691218226.208648,-4026063447.430679,-19374750.584143154
28,2455213.671017462,-4691201794.625517,-4026058181.4427776,-19374862.53794813
29,2455296.107082077,-4595207824.183723,-3870868765.8376365,-21510421.62818265
30,2455296.1189424917,-4595214809.825179,-3870843798.20142,-21510688.27762485
31,2455296.122852628,-4595217112.415388,-3870835572.3318686,-21510774.022818565
32,2455296.12547272,-4595218655.149177,-3870830061.862979,-21510830.88604903
33,2455296.128082811,-4595220191.829876,-3870824573.61051,-21510887.06278015
34,2455296.133312993,-4595223270.505138,-3870813579.610857,-21510998.233496904
35,2455296.1360730897,-4595224894.847571,-3870807779.6897907,-21511056.156194687
36,2455304.4082437544,-4601271899.3898,-3853915362.9809065,-21722151.614737272
37,2455304.4144938933,-4601277377.832744,-3853903206.558639,-21722259.410947096
38,2455304.420764034,-4601282870.013931,-3853891007.506366,-21722369.528405424
39,2455304.427034173,-4601288358.595561,-3853878804.530679,-21722481.707189556
40,2455304.4333043145,-4601293843.78647,-3853866597.4477496,-21722596.02606917
41,2455327.2067274684,-4630914158.406416,-3815646260.4931617,-22312807.72302031
42,2455327.2109973934,-4630921283.570209,-3815640632.4340277,-22312868.687781822
43,2455327.214767329,-4630927572.052639,-3815635664.257199,-22312922.363139153
44,2455327.2190372553,-4630934691.873687,-3815630038.070839,-22312983.019015796
45,2455335.3655867884,-4645369968.811596,-3805829611.01934,-22522333.809243914
46,2455335.371836603,-4645381518.833812,-3805823092.7982693,-22522456.22442794
47,2455335.3780964185,-4645393084.4053,-3805816559.939672,-22522581.289481636
48,2455335.384356232,-4645404647.2884865,-3805810022.735873,-22522708.86835623
49,2455335.3906260477,-4645416226.202084,-3805803470.6071253,-22522839.225044724
50,2455633.567064174,-4498320720.761019,-4048779419.6517277,-30208021.313308477
51,2455633.572524597,-4498316964.740612,-4048767226.6545954,-30208135.029125463
52,2455633.5779850194,-4498313207.708525,-4048755028.8941793,-30208250.737409364
53,2455633.5834354404,-4498309456.721463,-4048742848.653253,-30208368.251262188
54,2455633.588885863,-4498305705.073962,-4048730663.529695,-30208487.808834076
55,2455633.5943462863,-4498301946.059008,-4048718451.09424,-30208609.660830732
56,2457893.6670447025,-3906530950.321471,-4566162974.786783,-87886624.52528739
