,mean,stddev
mass_1,1.64e18,6.9e+16
mass_2,2.0e+16,1.0e+15
sma_2,4000.0,200.0
ecc_2,0.216,0.005
aop_2,137.2,1.8
inc_2,24.2,1.2
lan_2,326.8,1.0
mea_2,297.2,5.0
mass_3,5e17,1.9e+16
sma_3,69700.0,200.0
ecc_3,0.216,0.005
aop_3,137.2,1.8
inc_3,24.2,1.2
lan_3,326.8,1.0
mea_3,185.3,20.0
