name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
275809,2001 QY297,138.118,0.006,9960,30,0.418,0.002,172.9,0.2,34,2,135,1,213,2,4.10,0.04,169,154,2454200.0
