,mean,stddev
epoch,2454200.0,
period_1,138.118,0.006
sma_2,9960.0,30.0
ecc_2,0.418,0.002
inc_2,172.9,0.2
long_epoch_2,34.0,2.0
lan_2,135.0,1.0
pomega_2,213.0,2.0
mass_tot,4.0999999999999995e+18,4e+16
diam_1,169.0,
diam_2,154.0,
