,kboTIME,x,y,z
0,2453623.4650813513,13003758583.719637,4931332672.458961,-3630825691.4576106
1,2453707.3838812034,13100460547.64879,4771688423.779472,-3619696763.3683896
2,2453967.5639870446,13010179284.603453,5029532354.768548,-3585156588.0462465
3,2453968.5340610943,13008852044.768955,5027564863.962741,-3585027940.416215
4,2453977.524700784,12998247767.636156,5008377026.406473,-3583833120.772433
5,2453977.814719914,12997961456.21312,5007726554.998577,-3583791888.444672
6,2453978.444761034,12997343105.671131,5006329847.048772,-3583711484.433711
7,2454325.028717881,13007461622.445194,5095727493.793048,-3537569312.8744555
8,2457051.1096206745,13086005115.995628,5260657678.503166,-3169902932.147176
9,2457051.179434215,13086143861.775349,5260778467.838796,-3169892637.3152285
10,2457054.3594604414,13092338928.300253,5266538500.09558,-3169457539.444733
11,2457054.430193908,13092475248.651163,5266670270.2426815,-3169447739.070137
