,kboTIME,x,y,z
0,2453622.9101339174,13004070043.17385,4932637851.769162,-3630896459.9546423
1,2453623.160146625,13003936498.321962,4932053212.172107,-3630865888.0898685
2,2453623.4101597443,13003793576.254082,4931463567.80599,-3630833389.776531
3,2453623.660172736,13003658191.793785,4930866008.089224,-3630797705.5895414
4,2453623.9101852826,13003533473.501036,4930272388.293513,-3630763972.8357744
5,2453624.160197787,13003406500.108486,4929685540.501341,-3630733406.65432
6,2453624.4102105615,13003274257.996351,4929093608.512456,-3630700859.177099
7,2453624.660223201,13003149697.995684,4928493885.586199,-3630665159.4415936
8,2453624.9102353957,13003035725.822443,4927898274.50043,-3630631465.291965
9,2453625.160247553,13002919368.988834,4927309402.840468,-3630600903.2376223
10,2453625.410259979,13002797836.545437,4926715368.365711,-3630568305.6658916
11,2453625.6602722625,13002684128.034004,4926113668.909488,-3630532590.4475417
12,2453625.910284102,13002580925.509092,4925516251.185612,-3630498934.4441576
13,2453626.1602959093,13002475209.149279,4924925537.458336,-3630468375.2071867
14,2453626.410307983,13002364411.555267,4924329582.924671,-3630435726.912582
15,2453626.6603199076,13002261577.192635,4923726090.690252,-3630399996.589691
16,2453626.910331388,13002169163.726934,4923127047.830316,-3630366378.591818
17,2453627.1603428423,13002074107.928001,4922534670.536696,-3630335821.210581
18,2453627.4103545607,13001974066.784271,4921936974.949819,-3630303121.948394
19,2453627.6603661235,13001882125.908796,4921331870.104219,-3630267377.290305
20,2453627.910377242,13001800517.940006,4920731379.873029,-3630233797.5487022
21,2453628.16038834,13001716140.197927,4920137513.711927,-3630203241.4785295
22,2453628.4103997,13001626874.848845,4919538252.252509,-3630170491.4494977
23,2453628.660410898,13001545844.880795,4918931711.0883665,-3630134733.669822
24,2453628.910421652,13001475057.345797,4918329947.354244,-3630101192.869912
25,2453629.16043239,13001401374.092346,4917734763.207862,-3630070638.0145435
26,2453629.4104433893,13001322903.190481,4917134107.373139,-3630037837.882914
27,2453629.6604542187,13001252801.216438,4916526302.616579,-3630002068.643039
28,2453629.910464605,13001192849.133896,4915923435.834255,-3629968567.8929563
29,2453630.160474981,13001129877.292646,4915327101.430719,-3629938014.5759535
30,2453630.410485616,13001062220.303032,4914725219.876214,-3629905165.42331
31,2453630.6604960742,13001003064.503849,4914116321.703846,-3629869386.7686872
32,2453630.9105060906,13000953964.300375,4913512520.099892,-3629835927.5186787
33,2453631.1605161014,13000901722.485304,4912915201.3549385,-3629805376.386182
34,2453631.4105263688,13000844900.73365,4912312261.374796,-3629772479.5979066
35,2453631.660536453,13000796711.263447,4911702439.0120735,-3629736693.829926
36,2453631.9105460956,13000758481.46684,4911097870.278313,-3629703277.7321205
37,2453632.160555739,13000716990.476233,4910499733.057366,-3629672729.6024323
38,2453632.4105656357,13000671027.43568,4909895902.385868,-3629639786.7086263
39,2453632.6605753424,13000633826.499601,4909285325.918614,-3629603996.2195063
40,2453632.910584609,13000606487.609777,4908680159.005305,-3629570624.9603615
41,2453633.160593881,13000575770.09605,4908081370.87024,-3629540080.656632
42,2453633.410603404,13000540690.867064,4907476819.35495,-3629507093.1667414
43,2453633.6606127303,13000514502.027817,4906865661.305194,-3629471300.2784276
44,2453633.910621617,13000498075.668736,4906260067.880147,-3629437975.424981
45,2453634.1606305144,13000478155.155819,4905660799.415202,-3629407435.630969
46,2453634.410639661,13000453985.371868,4905055700.196348,-3629374404.899908
47,2453634.6606486035,13000438832.368534,4904444136.546849,-3629338611.741528
48,2453634.910657108,13000433340.044292,4903838291.861826,-3629305334.6317635
49,2453635.1606656276,13000424239.643133,4903238717.381605,-3629274799.7959995
50,2453635.4106743936,13000411004.167406,4902633247.443906,-3629241726.9417233
51,2453635.6606829492,13000406909.614826,4902021458.039984,-3629205935.3801336
52,2453635.9106910676,13000412371.429842,4901415541.192353,-3629172707.0666
53,2453636.160699207,13000414112.593897,4900815838.874163,-3629142177.3587365
54,2453636.4107075892,13000411834.323006,4900210179.060973,-3629109063.2301326
55,2453636.6607157546,13000418818.57528,4899598347.519678,-3629073274.8481455
56,2453636.910723484,13000435252.165604,4898992541.271429,-3629040096.085797
57,2453637.1607312397,13000447853.694256,4898392892.897828,-3629009571.3931823
58,2453637.4107392356,13000456552.636951,4897787227.589545,-3628976416.573932
59,2453637.6607470075,13000474632.943848,4897175540.926691,-3628940632.6802115
60,2453637.910754345,13000502052.710918,4896570031.293208,-3628907503.941531
61,2453638.1607617135,13000525530.0575,4895970621.813578,-3628876983.888619
62,2453638.4107693196,13000545222.713789,4895365138.470721,-3628843788.7197113
63,2453638.6607766952,13000574412.668049,4894753786.634182,-3628808010.373425
64,2453638.910783638,13000612829.2895,4894148762.416487,-3628774931.874699
65,2453639.160790616,13000647194.129147,4893549779.484695,-3628744415.8503222
66,2453639.4107978297,13000677893.1095,4892944668.195154,-3628711180.4574065
67,2453639.660804806,13000718202.312899,4892333843.62591,-3628675408.4951735
68,2453639.9108113507,13000767622.449604,4891729495.98999,-3628642380.222946
69,2453640.160817937,13000812882.420359,4891131129.564391,-3628611867.405848
70,2453640.4108247543,13000854596.215364,4890526582.6645,-3628578591.723256
71,2453640.6608313285,13000906030.07273,4889916479.939739,-3628542826.7815566
72,2453640.910837473,13000966456.18206,4889313002.083042,-3628509848.5136294
73,2453641.160843664,13001022614.711391,4888715444.115959,-3628479337.891898
74,2453641.4108500825,13001075347.527275,4888111655.901049,-3628446021.6801405
75,2453641.660856252,13001137907.088074,4887502471.464547,-3628410264.210976
76,2453641.9108619937,13001209337.2678,4886900058.365635,-3628377335.5306606
77,2453642.1608677865,13001276393.41448,4886303502.570348,-3628346825.9145975
78,2453642.4108738042,13001340145.009964,4885700669.075785,-3628313468.7715936
79,2453642.6608795663,13001413826.798788,4885092601.030524,-3628277719.0523458
80,2453642.9108849023,13001496254.609085,4884491449.251702,-3628244839.3575373
81,2453643.160890295,13001574202.873678,4883896090.912304,-3628214329.3880477
82,2453643.410895909,13001648968.357763,4883294409.726556,-3628180930.7566414
83,2453643.6609012615,13001733764.159582,4882687657.648091,-3628145188.8970876
84,2453643.91090619,13001827178.39488,4882087965.147181,-3628112357.4075046
85,2453644.16091118,13001916008.476896,4881494000.925529,-3628081845.5636406
86,2453644.4109163885,13002001778.05155,4880893670.988184,-3628048404.739289
87,2453644.6609213287,13002097674.641619,4880288435.710859,-3628012670.68989
88,2453644.9109258475,13002202059.04852,4879690401.613702,-3627979886.4566755
