,mean,stddev
mass_1,1.855012334702852e+17,8e+16
mass_2,1.3449876652971478e+17,0.0
sma_2,7800.0,2500.0
ecc_2,0.24,0.2
aop_2,36.12474039543545,14.0
inc_2,86.6320231446599,14.4
lan_2,286.82621797816074,12.8
mea_2,85.30000000000003,9.6
lat_offset,0.0,0.005
long_offset,0.0,0.005
