name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
Manwë and Thorondor (385446),2003 QW111,110.18,0.02,6670,40,0.563,0.007,25.6,0.2,126.5,0.5,163.6,0.8,251,2,1.94,0.04,160,92,2454400.0
