,mean,stddev
mass_1,5.833396659949855e+18,2e+17
mass_2,4.966603340050145e+18,0.0
sma_2,2770.0,50.0
ecc_2,0.026,0.03
aop_2,185.2576574350877,10.0
inc_2,121.05982231798893,0.6
lan_2,133.95525973267476,0.4
mea_2,33.899999999999984,0.4
lat_offset,0.0,0.005
long_offset,0.0,0.005
