,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,2.0e20,1.0e+20
sma_2,37200,100
ecc_2,0.01,0.001
aop_2,230.0,5
inc_2,61.340,0.18
lan_2,139.09,0.215
mea_2,81.2,12
j2r2_1,270524.0,100000.0
c22r2_1,58675.0,1000.0
spaop_1,25,10
spinc_1,48.5,2
splan_1,136.0,5
sprate_1,5e-6,5.0e-5
lat_offset,-0.005,0.001
long_offset,0.003,0.001
