name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
,2006 BR284,1501,1,25500,100,0.275,0.002,73.4,0.6,247.2,0.5,35.3,0.5,65.0,0.9,0.580,0.007,90,71,2455000.0
