name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
,2004 PB108,97.020,0.008,10400,80,0.438,0.003,89.0,0.6,168.5,0.6,122.0,0.7,351.9,0.5,9.5,0.2,243,132,2454200.0
