,Unnamed: 0,kboTIME,x,y,z
0,0,2454277.7065795367,6181601205.89747,-1521885508.7557292,83990306.41982754
1,1,2455177.4898082027,6287572362.715908,-1477308633.310042,95862460.42573476
2,2,2456146.796213664,6311477986.7651005,-852712487.6401899,108336981.92404392
3,3,2456152.7650069026,6302055150.899499,-861777969.2384398,108412597.54080416
4,4,2456589.5897396468,6332586538.327021,-864810718.9143639,113929558.10663576
5,5,2457270.6214934005,6371070114.402975,-478845578.5373469,122358916.51295836
6,6,2457990.6670465264,6427605778.962932,-174696491.10610205,131040325.40782608
